"","iso","year","country","gbdRegion","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths","anc1_coverage","anc4_coverage","contraception","hospital_beds_per1000","ifd_coverage","ldi_pc","sanitation","tfr","water","gdp_pc","sdi","hexp_pc","hexp_frac_ooc","universal_coverage","education"
"3336","ISL",1984,"Iceland","Europe, Western",4.73,2.26,0.72000003,7.6900001,20,10,3,33,0.991759775,0.903941691,0.507590865,15.01885509,0.990270048,25211.268,0.961380039,2.047800683,0.989177651,26245.395,0.787685304,2118.679839,0.172448698,0.725170618,13.31279713
"3337","ISL",1985,"Iceland","Europe, Western",4.5700002,2.2,0.69999999,7.4499998,20,9,3,32,0.992114531,0.906726332,0.515711292,15.29108928,0.990681736,25615.33,0.964199416,2.030853377,0.990543077,26478.506,0.793842075,2160.889205,0.1723973,0.730932971,13.38887788
"3338","ISL",1986,"Iceland","Europe, Western",4.4699998,2.1300001,0.68000001,7.27,19,9,3,31,0.992340477,0.908519554,0.519966824,15.43941506,0.990931812,26149.557,0.965015278,2.074233159,0.990841729,27792.156,0.79763776,2203.939488,0.172345913,0.730537526,13.46670397
"3339","ISL",1987,"Iceland","Europe, Western",4.3699999,2.0999999,0.67000002,7.1300001,19,9,3,31,0.992530565,0.910044095,0.517525723,15.64196174,0.99114519,26982.883,0.96427332,2.141298523,0.990555702,30113.389,0.801047988,2247.847439,0.172294539,0.726324009,13.53490583
"3340","ISL",1988,"Iceland","Europe, Western",4.3200002,2.05,0.64999998,7.02,19,9,3,31,0.992690988,0.911345506,0.517697247,15.84261485,0.99133272,27667.068,0.964774834,2.201068617,0.991007161,29995.402,0.804510644,2292.630145,0.172243177,0.726093337,13.59501038
"3341","ISL",1989,"Iceland","Europe, Western",4.2199998,2.02,0.63999999,6.8600001,19,9,3,30,0.992869033,0.912787323,0.518025849,16.01345005,0.991543559,28130.52,0.966765973,2.234105122,0.991658162,29387.504,0.808416168,2338.305034,0.172191827,0.727676934,13.6546891
"3342","ISL",1990,"Iceland","Europe, Western",4.1300001,1.98,0.62,6.7199998,18,9,3,30,0.993100392,0.914678209,0.520007051,16.13747011,0.991826971,28489.852,0.968661908,2.232187722,0.992520253,29310.891,0.813275525,2384.88988,0.17214049,0.730247801,13.72081627
"3343","ISL",1991,"Iceland","Europe, Western",3.99,1.92,0.61000001,6.5100002,18,9,3,29,0.993527659,0.918236648,0.526005187,16.0449089,0.992357366,28760.561,0.970859405,2.211813949,0.993361024,29210.707,0.817883215,2432.402813,0.172089164,0.735096279,13.77857632
"3344","ISL",1992,"Iceland","Europe, Western",3.8499999,1.85,0.58999997,6.2800002,17,8,3,28,0.993963987,0.921965541,0.526859089,15.69014801,0.99289801,28723.811,0.97193765,2.183756408,0.993751786,27813.729,0.821526006,2480.862321,0.17203785,0.739976962,13.83964309
"3345","ISL",1993,"Iceland","Europe, Western",3.6900001,1.77,0.56999999,6.02,17,8,3,27,0.994366326,0.925506405,0.533527521,15.10887669,0.993397552,28671.078,0.97347861,2.148517371,0.994443691,27838.939,0.8250209,2530.287262,0.171986549,0.744890065,13.90671132
"3346","ISL",1994,"Iceland","Europe, Western",3.55,1.71,0.55000001,5.8000002,16,8,3,26,0.994671736,0.92824131,0.537928655,14.32411575,0.993777442,28685.703,0.975576412,2.115640836,0.995369404,28499.096,0.828197501,2580.696872,0.17193526,0.749835802,13.96641235
"3347","ISL",1995,"Iceland","Europe, Western",3.4200001,1.64,0.52999997,5.5799999,15,7,3,25,0.994868775,0.930029774,0.539406587,13.34581573,0.994023344,28660.426,0.976607973,2.090761878,0.995845859,28505,0.830615426,2231.120361,0.149444628,0.75481439,14.01322081
"3348","ISL",1996,"Iceland","Europe, Western",3.23,1.55,0.5,5.27,14,7,2,23,0.995137749,0.932518563,0.53370383,12.22954483,0.994353267,28795.012,0.978156314,2.068847507,0.996407141,29586.918,0.832968322,2307.580078,0.153028193,0.760926579,14.05661143
"3349","ISL",1997,"Iceland","Europe, Western",3.03,1.47,0.47,4.96,13,6,2,22,0.995473808,0.935695376,0.541158914,11.13682929,0.994762666,29193.377,0.979936735,2.052032014,0.997027049,31217.156,0.835657171,2412.014893,0.169699955,0.767088271,14.1061938
"3350","ISL",1998,"Iceland","Europe, Western",2.8499999,1.38,0.44,4.6599998,12,6,2,20,0.995802624,0.938957041,0.546739022,10.13663238,0.995156462,29940.441,0.981395839,2.045408969,0.997546307,33245.395,0.838904914,2828.148926,0.185913525,0.773299868,14.15681841
"3351","ISL",1999,"Iceland","Europe, Western",2.6700001,1.3,0.41999999,4.3800001,11,5,2,19,0.996061929,0.941040785,0.54788561,9.236727995,0.995460026,30815.674,0.982559696,2.044896239,0.998487508,34275.309,0.842758436,3150.885254,0.164759426,0.779561772,14.21173346
"3352","ISL",2000,"Iceland","Europe, Western",2.53,1.22,0.40000001,4.1399999,11,5,2,17,0.996247265,0.942542357,0.558196753,8.439943572,0.995667069,31729.693,0.983985795,2.034092917,0.999487626,34977.426,0.84767115,3173.255859,0.178317871,0.785874393,14.27282167
"3353","ISL",2001,"Iceland","Europe, Western",2.3900001,1.15,0.38,3.9200001,10,5,2,16,0.996449371,0.943883191,0.575598605,7.740748885,0.995884733,32673.205,0.985605728,2.013787589,0.999,35706.277,0.85350517,3185.589111,0.175344334,0.792407256,14.33888526
"3354","ISL",2002,"Iceland","Europe, Western",2.27,1.1,0.36000001,3.73,9,5,2,16,0.996680443,0.945672863,0.578375008,7.113958883,0.99612423,33435.246,0.986400323,2.005947101,0.999,35357.754,0.858733475,3425.669678,0.168417225,0.798994432,14.40118805
"3355","ISL",2003,"Iceland","Europe, Western",2.1600001,1.05,0.34,3.54,9,4,2,15,0.996895322,0.947220959,0.575623331,6.53126606,0.996364643,34065.078,0.986536616,2.019563422,0.999,35385,0.862349691,3512.29541,0.169775257,0.805636374,14.45541454
"3356","ISL",2004,"Iceland","Europe, Western",2.05,1,0.33000001,3.3800001,9,4,1,15,0.997059592,0.949156514,0.572975872,6.025336375,0.996571805,35054.988,0.987017727,2.044059284,0.999,38120.051,0.865342633,3597.005615,0.174383678,0.812333537,14.50176009
"3357","ISL",2005,"Iceland","Europe, Western",1.96,0.94999999,0.31,3.22,9,4,1,14,0.997171235,0.950475558,0.571356713,5.575337738,0.99671188,36197.609,0.987466098,2.071452827,0.999,39922.055,0.868468128,3593.823486,0.172450657,0.819086381,14.55365143
"3358","ISL",2006,"Iceland","Europe, Western",1.89,0.91000003,0.30000001,3.0999999,8,4,1,14,0.997254648,0.95146006,0.571944759,5.167592126,0.996813277,37289.367,0.987940234,2.101017256,0.999,40783.984,0.871718258,3543.001465,0.166077404,0.823173325,14.60196671
"3359","ISL",2007,"Iceland","Europe, Western",1.84,0.88,0.28999999,3.01,8,4,1,14,0.997355287,0.952680333,0.5804309,4.804855526,0.996934155,38564.586,0.988288567,2.131436662,0.999,42912.75,0.875673437,3691.632813,0.160409031,0.82728075,14.65482765
"3360","ISL",2008,"Iceland","Europe, Western",1.77,0.83999997,0.28999999,2.8900001,8,4,1,13,0.997455383,0.953918073,0.58305845,4.46521317,0.9970536,39603.273,0.988243688,2.151895231,0.999,42781.391,0.879709034,3680.325439,0.159600868,0.83140876,14.70584616
"3361","ISL",2009,"Iceland","Europe, Western",1.6799999,0.80000001,0.27000001,2.75,8,4,1,13,0.997536229,0.954910696,0.581787185,4.164249124,0.99714792,39971.984,0.988350998,2.142296284,0.999,40050.078,0.883355706,3616.908203,0.166221752,0.835557457,14.75519185
"3362","ISL",2010,"Iceland","Europe, Western",1.61,0.75999999,0.25999999,2.6400001,8,4,1,13,0.997590976,0.955560889,0.588415076,3.912328903,0.997210953,39876.039,0.989314956,2.098935503,0.999,38071.984,0.886580511,3343.956055,0.181867485,0.839726946,14.79828053
"3363","ISR",1970,"Israel","Europe, Western",16.26,8.5100002,2.6199999,27.190001,1259,660,186,2104,NA,NA,NA,NA,NA,11088.665,NA,3.82476398,NA,12808.596,0.625537286,NA,NA,NA,10.12777897
"3364","ISR",1971,"Israel","Europe, Western",15.5,8.1400003,2.52,25.969999,1250,663,189,2102,NA,NA,NA,NA,NA,11672.075,NA,3.774590425,NA,13713.169,0.631261496,NA,NA,NA,10.19819501
"3365","ISR",1972,"Israel","Europe, Western",15.37,8.0699997,2.5,25.75,1282,670,191,2143,NA,NA,NA,NA,NA,12355.065,NA,3.696526285,NA,14743.474,0.637224463,NA,NA,NA,10.26854718
"3366","ISR",1973,"Israel","Europe, Western",15.81,8.3199997,2.5599999,26.49,1364,694,194,2252,NA,NA,NA,NA,NA,13001.515,NA,3.691738866,NA,15105.059,0.639884618,NA,NA,NA,10.33809087
"3367","ISR",1974,"Israel","Europe, Western",16.23,8.5299997,2.6300001,27.190001,1436,730,203,2370,NA,NA,NA,NA,NA,13611.5,NA,3.712716864,NA,15450.02,0.641006558,NA,NA,NA,10.40625565
"3368","ISR",1975,"Israel","Europe, Western",16.02,8.4499998,2.6099999,26.879999,1447,751,216,2414,NA,NA,NA,NA,NA,14133.277,NA,3.706701949,NA,15498.095,0.641937122,NA,NA,NA,10.4730921
"3369","ISR",1976,"Israel","Europe, Western",14.56,7.6599998,2.3800001,24.440001,1338,720,224,2281,NA,NA,NA,NA,NA,14532.331,NA,3.585862574,NA,15340.781,0.64785414,NA,NA,NA,10.54009203
"3370","ISR",1977,"Israel","Europe, Western",13,6.8800001,2.1600001,21.91,1207,656,218,2080,NA,NA,NA,NA,NA,14806.223,NA,3.397986485,NA,15125.865,0.657787531,NA,NA,NA,10.60614932
"3371","ISR",1978,"Israel","Europe, Western",12.37,6.5500002,2.0599999,20.860001,1152,612,202,1965,NA,NA,NA,NA,NA,15040.596,NA,3.280881866,NA,15381.683,0.664927668,NA,NA,NA,10.6728462
"3372","ISR",1979,"Israel","Europe, Western",11.91,6.3099999,1.99,20.1,1113,589,190,1892,NA,NA,NA,NA,NA,15276.551,NA,3.209777624,NA,15825.851,0.670558052,NA,NA,NA,10.7402245
"3373","ISR",1980,"Israel","Europe, Western",11.21,5.96,1.89,18.969999,1051,563,184,1798,0.92651854,0.62907262,0.363145117,6.276411959,0.90643671,15475.244,0.852435599,3.146553615,0.950195187,15992.075,0.676733263,1277.290819,0.290219232,0.585734355,10.80607807
"3374","ISR",1981,"Israel","Europe, Western",10.85,5.7800002,1.83,18.370001,1018,541,177,1737,0.929552679,0.637369813,0.370972406,6.358472946,0.910373837,15729.803,0.862315564,3.150307166,0.953525742,16617.67,0.680349191,1298.007589,0.289176203,0.590622639,10.87250419
"3375","ISR",1982,"Israel","Europe, Western",10.4,5.54,1.76,17.620001,977,522,171,1670,0.931554315,0.642941544,0.373899111,6.389702025,0.913004449,15963.964,0.866363625,3.179935801,0.954995614,16795.947,0.682970218,1319.060369,0.2881354,0.592199236,10.93869173
"3376","ISR",1983,"Israel","Europe, Western",10.43,5.54,1.76,17.639999,981,516,166,1663,0.93743443,0.660233136,0.368711533,6.379461543,0.920640592,16230.223,0.867370512,3.146125546,0.955469751,17177.727,0.689423028,1340.454612,0.287096831,0.591726114,11.00617466
"3377","ISR",1984,"Israel","Europe, Western",9.6599998,5.1599998,1.65,16.389999,916,494,163,1573,0.944148674,0.681283482,0.377354615,6.327383026,0.929322707,16450.611,0.872257204,3.102635148,0.956937086,17132.703,0.69689454,1362.195854,0.286060501,0.593007887,11.07557031
"3378","ISR",1985,"Israel","Europe, Western",8.75,4.6799998,1.52,14.9,836,454,158,1449,0.949480768,0.69907787,0.382010933,6.24410991,0.936203336,16695.27,0.88145736,3.034933426,0.959949597,17434.473,0.705270635,1384.289724,0.285026416,0.597233127,11.14312611
"3379","ISR",1986,"Israel","Europe, Western",8.2200003,4.3899999,1.4299999,13.99,791,425,148,1364,0.95358265,0.713475476,0.39180244,6.13462096,0.941501267,17004.566,0.892245784,2.941464503,0.963499682,17983.609,0.713571118,1406.741941,0.283994583,0.603104909,11.21085932
"3380","ISR",1987,"Israel","Europe, Western",7.79,4.1799998,1.36,13.28,757,407,138,1302,0.95657984,0.724503713,0.398227896,6.013750503,0.94536464,17450.205,0.900714303,2.888194751,0.966376275,18997.773,0.719271707,1429.558318,0.282965006,0.607822506,11.27657639
"3381","ISR",1988,"Israel","Europe, Western",7.2600002,3.9300001,1.29,12.44,715,388,132,1235,0.959239908,0.734636833,0.400984415,5.882693845,0.948769674,17904.707,0.906397212,2.848448209,0.968327683,19433.701,0.72430008,1452.74476,0.281937692,0.610595622,11.3431154
"3382","ISR",1989,"Israel","Europe, Western",7.0900002,3.8299999,1.26,12.13,705,380,127,1212,0.961684328,0.744261029,0.401391731,5.7448993,0.951863881,18240.723,0.911809173,2.822517215,0.970125997,19187.242,0.729243611,1476.30727,0.280912647,0.613272699,11.40986323
"3383","ISR",1990,"Israel","Europe, Western",7.0500002,3.8,1.25,12.06,712,381,123,1216,0.963848339,0.753158793,0.40414033,5.624950716,0.954640756,18679.318,0.918286557,2.821234045,0.972392936,20087.57,0.733885047,1500.251948,0.279889875,0.6172742,11.47474764
"3384","ISR",1991,"Israel","Europe, Western",6.8400002,3.6900001,1.22,11.7,705,379,122,1206,0.966543147,0.764621807,0.411362004,5.521620294,0.958141584,19150.891,0.924618312,2.840911777,0.974738586,20678.484,0.738512248,1524.584992,0.278869384,0.622838457,11.54051975
"3385","ISR",1992,"Israel","Europe, Western",6.6999998,3.6300001,1.2,11.49,706,380,122,1209,0.969323366,0.77695704,0.416020978,5.443226083,0.961778839,19684.615,0.930221744,2.861248573,0.976817152,21426.414,0.743372181,1549.312701,0.277851177,0.628452891,11.60529694
"3386","ISR",1993,"Israel","Europe, Western",6.1300001,3.3199999,1.11,10.52,665,362,122,1148,0.971899698,0.788891937,0.422396059,5.380238749,0.965171237,20205.443,0.935049454,2.862474937,0.978453054,21818.535,0.748076743,1574.441476,0.276835262,0.634117955,11.67149709
"3387","ISR",1994,"Israel","Europe, Western",5.5999999,3.03,1.02,9.6300001,624,341,119,1083,0.97416723,0.79984818,0.425507851,5.332462235,0.968158438,20818.795,0.939410162,2.868509864,0.979994261,22791.475,0.752739711,1599.977822,0.275821641,0.639834106,11.73793757
"3388","ISR",1995,"Israel","Europe, Western",5.23,2.8499999,0.95999998,9.0100002,600,327,113,1039,0.975850219,0.808349944,0.429299103,5.295493388,0.970390786,21517.281,0.943641806,2.894057599,0.981323259,23825.602,0.756900382,1653.637573,0.257279625,0.645601804,11.80333574
"3389","ISR",1996,"Israel","Europe, Western",5,2.71,0.92000002,8.6199999,590,319,108,1016,0.977054939,0.814702378,0.424355654,5.262957007,0.9720008,22260.379,0.946877555,2.920855531,0.982356793,24710.076,0.760681867,1726.669189,0.238885231,0.652439162,11.86932933
"3390","ISR",1997,"Israel","Europe, Western",4.8299999,2.6199999,0.89999998,8.3299999,585,317,105,1007,0.978015576,0.819900959,0.429791556,5.222677479,0.973286863,22979.777,0.949394,2.925534299,0.983057173,25252.395,0.764264589,1794.9104,0.24757122,0.659348968,11.93255463
"3391","ISR",1998,"Israel","Europe, Western",4.5100002,2.45,0.83999997,7.7800002,560,306,105,971,0.979088715,0.825858246,0.433174102,5.168112287,0.974645104,23678.873,0.951328846,2.914450548,0.983483027,25766.172,0.768051722,1798.937622,0.280050488,0.666331988,11.99435561
"3392","ISR",1999,"Israel","Europe, Western",4.25,2.3199999,0.80000001,7.3499999,541,295,103,939,0.980393919,0.83176965,0.434303647,5.09891085,0.976245415,24349.682,0.954145484,2.922406729,0.984917728,26243.848,0.771798088,1766.616699,0.265713253,0.673389,12.05562429
"3393","ISR",2000,"Israel","Europe, Western",4,2.1800001,0.75999999,6.9299998,520,284,100,903,0.981598642,0.837648293,0.443578965,5.029148372,0.977699396,25201.174,0.956820392,2.913638494,0.986393221,27943.25,0.776125566,1873.680054,0.283269768,0.680520788,12.11389957
"3394","ISR",2001,"Israel","Europe, Western",3.8399999,2.1099999,0.73000002,6.6700001,507,278,97,882,0.982667714,0.841982007,0.456905914,4.947913487,0.978957118,25838.137,0.959723678,2.895765801,0.987581126,27548.912,0.780178733,1966.692505,0.290577583,0.687027151,12.17116669
"3395","ISR",2002,"Israel","Europe, Western",3.8499999,2.1199999,0.73000002,6.6900001,515,282,95,892,0.983665722,0.84613102,0.458754359,4.86559217,0.980050055,26269.896,0.96151818,2.914802786,0.988468675,27107.346,0.782856797,1898.815186,0.268409233,0.693595729,12.22681593
"3396","ISR",2003,"Israel","Europe, Western",3.75,2.05,0.72000003,6.5,509,277,95,882,0.984647804,0.84994243,0.457290623,4.78588404,0.981210635,26461.855,0.962386229,2.885188426,0.989064611,26356.543,0.785608973,1837.89624,0.276198425,0.700227116,12.28174149
"3397","ISR",2004,"Israel","Europe, Western",3.54,1.9400001,0.68000001,6.1399999,486,267,96,849,0.985665944,0.856364126,0.456580202,4.699809664,0.982540595,26628.684,0.963446773,2.815055855,0.989899903,26672.117,0.789586756,1838.17749,0.277737694,0.706921914,12.33507134
"3398","ISR",2005,"Israel","Europe, Western",3.3699999,1.85,0.64999998,5.8600001,467,256,94,817,0.986528986,0.861901114,0.457357995,4.597665728,0.983657438,26758.779,0.964800967,2.782041163,0.990724604,26858.152,0.793249414,1882.213867,0.292458324,0.713680729,12.38490143
"3399","ISR",2006,"Israel","Europe, Western",3.25,1.78,0.63,5.6500001,452,248,90,791,0.987274683,0.866773028,0.460396051,4.463410006,0.984615766,26992.363,0.96584478,2.783913146,0.991466289,27730.596,0.796232368,1885.488403,0.259009914,0.719738433,12.43309788
"3400","ISR",2007,"Israel","Europe, Western",3.0899999,1.7,0.60000002,5.3899999,432,239,88,759,0.987931727,0.87118654,0.470427025,4.295980898,0.985456213,27344.43,0.966648945,2.815073559,0.991910936,28684.299,0.797777985,1928.926514,0.271300793,0.725847709,12.47976945
"3401","ISR",2008,"Israel","Europe, Western",2.9400001,1.63,0.57999998,5.1399999,412,229,85,726,0.988506214,0.875087762,0.475968441,4.093580434,0.98617348,27650.297,0.966723042,2.857022677,0.992233428,28773.391,0.798325856,1949.179199,0.255256729,0.732008996,12.52599866
"3402","ISR",2009,"Israel","Europe, Western",2.8099999,1.55,0.55000001,4.9000001,393,217,82,692,0.989022123,0.878583596,0.477548003,3.889508036,0.986805074,27874.5,0.967514453,2.895863812,0.992627186,28624.971,0.799159124,1939.937988,0.248201866,0.73822274,12.57069369
"3403","ISR",2010,"Israel","Europe, Western",2.6800001,1.48,0.52999997,4.6799998,374,207,79,660,0.989472188,0.881635305,0.481776548,3.709040477,0.987351756,28205.871,0.96864521,2.908040004,0.993266028,29452.482,0.800910624,1985.254028,0.241239109,0.744489387,12.61245767
"3404","ITA",1970,"Italy","Europe, Western",24.209999,8.3500004,2.0599999,34.349998,22424,8052,1999,32475,NA,NA,NA,NA,NA,13753.139,NA,2.399754202,NA,16038.095,0.634247919,NA,NA,NA,8.056504946
"3405","ITA",1971,"Italy","Europe, Western",23.379999,8.0500002,1.99,33.169998,21298,7502,1908,30709,NA,NA,NA,NA,NA,14364.511,NA,2.381504021,NA,16275.786,0.637214976,NA,NA,NA,8.134317958
"3406","ITA",1972,"Italy","Europe, Western",21.629999,7.4299998,1.86,30.709999,19357,7026,1821,28203,NA,NA,NA,NA,NA,14974.564,NA,2.328982473,NA,16828.506,0.641269226,NA,NA,NA,8.216202671
"3407","ITA",1973,"Italy","Europe, Western",20.48,7.02,1.77,29.09,17920,6301,1707,25927,NA,NA,NA,NA,NA,15653.053,NA,2.301607952,NA,17768.281,0.64521378,NA,NA,NA,8.300679125
"3408","ITA",1974,"Italy","Europe, Western",17.879999,6.1100001,1.58,25.43,15264,5631,1588,22483,NA,NA,NA,NA,NA,16349.579,NA,2.23558635,NA,18476.887,0.650393464,NA,NA,NA,8.387408881
"3409","ITA",1975,"Italy","Europe, Western",16.16,5.52,1.45,23.01,13332,4783,1434,19549,NA,NA,NA,NA,NA,16873.457,NA,2.088214646,NA,18182.6,0.659090564,NA,NA,NA,8.476253374
"3410","ITA",1976,"Italy","Europe, Western",14.71,4.9899998,1.34,20.940001,11702,4148,1267,17117,NA,NA,NA,NA,NA,17504.287,NA,1.997418829,NA,19368.201,0.66392929,NA,NA,NA,8.565968844
"3411","ITA",1977,"Italy","Europe, Western",13.7,4.6500001,1.26,19.52,10470,3659,1134,15264,NA,NA,NA,NA,NA,18123.525,NA,1.904148464,NA,19964.334,0.671744174,NA,NA,NA,8.657574019
"3412","ITA",1978,"Italy","Europe, Western",13.21,4.4699998,1.21,18.809999,9675,3314,1024,14014,NA,NA,NA,NA,NA,18760.307,NA,1.760057822,NA,20706.578,0.684469155,NA,NA,NA,8.749728735
"3413","ITA",1979,"Italy","Europe, Western",12.5,4.2199998,1.16,17.809999,8795,3031,942,12767,NA,NA,NA,NA,NA,19505.586,NA,1.678545385,NA,21952.762,0.690734976,NA,NA,NA,8.843431153
"3414","ITA",1980,"Italy","Europe, Western",11.93,4.0300002,1.11,17,8056,2763,871,11689,0.977016367,0.423384257,0.334507878,9.050909142,0.945294619,20275.18,0.942612631,1.613211287,0.928335404,22788.973,0.698004476,1615.576777,0.253856469,0.611215581,8.939321092
"3415","ITA",1981,"Italy","Europe, Western",11.48,3.8699999,1.08,16.360001,7463,2544,801,10807,0.978881361,0.438345595,0.340875236,9.103688747,0.949740893,20911.629,0.946008402,1.560144446,0.931824437,22731.752,0.706222809,1648.444114,0.251796045,0.616238644,9.035536516
"3416","ITA",1982,"Italy","Europe, Western",10.86,3.6500001,1.03,15.48,6824,2334,742,9900,0.980234204,0.449825508,0.346589563,9.016685195,0.952951548,21431.221,0.949348588,1.522215452,0.934878511,22734.641,0.712593076,1681.980104,0.249746748,0.620410021,9.133490867
"3417","ITA",1983,"Italy","Europe, Western",10.26,3.4400001,0.98000002,14.63,6252,2131,686,9068,0.981560615,0.461845062,0.35072058,8.823670446,0.956158557,21865.289,0.952079111,1.469845103,0.93801263,22854.887,0.719594131,1716.198352,0.247708606,0.624907377,9.232105662
"3418","ITA",1984,"Italy","Europe, Western",9.3100004,3.1199999,0.89999998,13.3,5533,1907,631,8071,0.98277288,0.473677888,0.360034841,8.564892567,0.95912614,22311.863,0.954227283,1.425691505,0.940573716,23432.309,0.726580757,1751.112736,0.245681652,0.628418363,9.331973562
"3419","ITA",1985,"Italy","Europe, Western",8.6899996,2.9000001,0.85000002,12.41,5047,1713,574,7334,0.983820429,0.484597969,0.359894018,8.276760532,0.96167594,22759.691,0.955829776,1.382320519,0.942787937,23934.771,0.733264423,1786.73742,0.243665911,0.631455519,9.431623703
"3420","ITA",1986,"Italy","Europe, Western",8.0799999,2.6900001,0.80000001,11.54,4621,1563,521,6705,0.984727068,0.494553408,0.361717565,7.992905102,0.963900683,23270.262,0.957534631,1.34872998,0.94501588,24855.047,0.739449968,1823.086853,0.24166141,0.634568856,9.52942707
"3421","ITA",1987,"Italy","Europe, Western",7.9000001,2.6300001,0.77999997,11.28,4459,1483,479,6422,0.985530508,0.503749712,0.362340835,7.727291415,0.965880362,23844.303,0.95965289,1.345472805,0.947233944,25752.822,0.745269287,1860.175781,0.239668174,0.637751423,9.626328678
"3422","ITA",1988,"Italy","Europe, Western",7.7800002,2.5899999,0.76999998,11.11,4357,1447,450,6254,0.986293913,0.51295975,0.362924968,7.490645188,0.96774343,24514.922,0.961871273,1.336282288,0.949331126,26862.875,0.751342608,1898.019246,0.237686225,0.641046734,9.720577344
"3423","ITA",1989,"Italy","Europe, Western",7.2600002,2.4100001,0.73000002,10.37,4056,1364,437,5857,0.986978981,0.521597455,0.360547535,7.283302762,0.969408622,25250.5,0.964091408,1.324896404,0.95142096,27835.752,0.757042127,1936.632599,0.235715585,0.64440319,9.812226873
"3424","ITA",1990,"Italy","Europe, Western",6.9899998,2.3199999,0.69999999,9.9899998,3888,1293,418,5599,0.987577373,0.529356118,0.357894937,7.106022668,0.970879683,26017.879,0.965822888,1.319977634,0.953472318,28598.979,0.762234196,1976.031504,0.233756273,0.647745654,9.900973237
"3425","ITA",1991,"Italy","Europe, Western",7,2.3199999,0.69999999,10,3871,1277,396,5544,0.988487799,0.542273613,0.355889839,6.947559553,0.973094738,26786.363,0.967429746,1.322385936,0.955442456,29186.043,0.767253334,2016.231941,0.231808308,0.654121709,9.986695829
"3426","ITA",1992,"Italy","Europe, Western",6.8899999,2.28,0.69999999,9.8500004,3798,1253,388,5440,0.989445361,0.557072392,0.35300411,6.791610753,0.975415231,27491.484,0.968808403,1.302267621,0.957314263,29482.975,0.772479139,2057.250217,0.229871706,0.660560553,10.07096104
"3427","ITA",1993,"Italy","Europe, Western",6.3400002,2.0899999,0.64999998,9.0500002,3482,1166,385,5033,0.990332313,0.571980515,0.351290198,6.619233732,0.977546841,28023.1,0.970470537,1.252887701,0.958882397,29203.531,0.777808417,2099.10297,0.227946482,0.667062804,10.1522921
"3428","ITA",1994,"Italy","Europe, Western",5.8200002,1.92,0.60000002,8.3199997,3174,1059,369,4602,0.991046797,0.584891849,0.349619948,6.436763986,0.979267537,28575.311,0.972056899,1.223074104,0.960504075,29951.68,0.782902803,2141.807176,0.22603265,0.673629087,10.23073246
"3429","ITA",1995,"Italy","Europe, Western",5.6300001,1.85,0.58999997,8.0500002,3036,1000,341,4378,0.991544464,0.594395232,0.350242943,6.234476947,0.980493072,29175.232,0.973387076,1.226791641,0.962172484,30866.008,0.787161361,2084.948242,0.247053547,0.680260034,10.30626862
"3430","ITA",1996,"Italy","Europe, Western",5.4499998,1.79,0.56999999,7.79,2911,959,322,4192,0.992150666,0.606762355,0.348149099,5.999492678,0.981986326,29725.125,0.974507283,1.248570596,0.963636239,31283.98,0.79055922,2143.228027,0.246461563,0.691307262,10.3774056
"3431","ITA",1997,"Italy","Europe, Western",5.27,1.74,0.55000001,7.5500002,2797,923,310,4030,0.992835505,0.62191106,0.357303784,5.733746272,0.983664804,30304.363,0.975296168,1.248089608,0.964983126,32088.283,0.79395018,2281.966797,0.246142845,0.702533901,10.44568833
"3432","ITA",1998,"Italy","Europe, Western",4.96,1.63,0.51999998,7.0999999,2620,866,299,3784,0.993458013,0.636920492,0.367207651,5.453902411,0.985216289,30938.496,0.976375482,1.248649656,0.966381182,33023.742,0.797040631,2364.750244,0.251446571,0.713942865,10.51168139
"3433","ITA",1999,"Italy","Europe, Western",4.79,1.5700001,0.50999999,6.8600001,2518,828,285,3631,0.993915373,0.648458849,0.379966654,5.175968109,0.98637013,31567.863,0.977452279,1.266131788,0.968233106,33613.602,0.799603931,2436.086182,0.247335835,0.725537114,10.57517699
"3434","ITA",2000,"Italy","Europe, Western",4.4499998,1.45,0.47999999,6.3699999,2347,772,271,3389,0.994222511,0.65649156,0.398520022,4.920861032,0.987158528,32299.174,0.978631171,1.270782505,0.969836413,34752.098,0.802432604,2618.965576,0.231011353,0.737319657,10.63600479
"3435","ITA",2001,"Italy","Europe, Western",4.3699999,1.4299999,0.47,6.2600002,2307,751,259,3317,0.994548988,0.665241154,0.418569503,4.697073047,0.987972343,33033.953,0.979513221,1.267988064,0.971268727,35386.469,0.805668209,2730.844482,0.210500317,0.744096198,10.69555935
"3436","ITA",2002,"Italy","Europe, Western",4,1.3,0.44,5.73,2131,699,248,3079,0.994954947,0.676199081,0.434358546,4.501152795,0.988901176,33584.605,0.980271902,1.262096875,0.972537812,34993.844,0.808730917,2747.28125,0.209587593,0.750935026,10.75567485
"3437","ITA",2003,"Italy","Europe, Western",3.24,1.04,0.36000001,4.6399999,1747,580,238,2565,0.995344052,0.686980311,0.445271005,4.32976025,0.989753496,33994.504,0.980878493,1.294948637,0.97365892,34770.77,0.810828005,2719.417725,0.208016586,0.757836715,10.81718222
