"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"DMA","Dominica","Caribbean",1984,13.35,7.04,2.96,23.190001,40,23,10,73
"DMA","Dominica","Caribbean",1985,13.76,7.2199998,3.05,23.860001,44,25,10,79
"DMA","Dominica","Caribbean",1986,13.94,7.3600001,3.1099999,24.25,46,27,11,85
"DMA","Dominica","Caribbean",1987,13.99,7.4000001,3.1300001,24.360001,48,28,13,89
"DMA","Dominica","Caribbean",1988,13.96,7.3400002,3.1300001,24.26,48,29,13,91
"DMA","Dominica","Caribbean",1989,13.91,7.3099999,3.1099999,24.16,48,30,14,91
"DNK","Denmark","Europe, Western",1980,6.3600001,2.8099999,0.99000001,10.14,360,160,63,584
"DNK","Denmark","Europe, Western",1981,6.1100001,2.71,0.95999998,9.75,336,150,60,546
"DNK","Denmark","Europe, Western",1982,6.0500002,2.6800001,0.94999999,9.6499996,325,144,56,525
"DNK","Denmark","Europe, Western",1983,6.0300002,2.6900001,0.94,9.6400003,321,142,53,516
"DNK","Denmark","Europe, Western",1984,6.0999999,2.71,0.94999999,9.7299995,325,143,51,519
"DNK","Denmark","Europe, Western",1985,6.2399998,2.76,0.97000003,9.9499998,337,147,50,534
"DNK","Denmark","Europe, Western",1986,6.3000002,2.78,0.98000002,10.04,348,152,51,551
"DNK","Denmark","Europe, Western",1987,6.2399998,2.76,0.97000003,9.9399996,356,156,52,563
"DNK","Denmark","Europe, Western",1988,5.9400001,2.6400001,0.93000001,9.4799995,351,156,53,559
"DNK","Denmark","Europe, Western",1989,5.75,2.55,0.89999998,9.1800003,351,155,53,559
"DOM","Dominican Republic","Caribbean",1980,33.59,30.110001,23.200001,84.440002,6823,6050,4602,17474
"DOM","Dominican Republic","Caribbean",1981,32.700001,28.84,22.1,81.360001,6717,5865,4414,16995
"DOM","Dominican Republic","Caribbean",1982,31.799999,27.690001,21.02,78.389999,6604,5693,4250,16547
"DOM","Dominican Republic","Caribbean",1983,30.950001,26.549999,20.02,75.559998,6496,5519,4100,16116
"DOM","Dominican Republic","Caribbean",1984,30.09,25.440001,19.07,72.790001,6377,5347,3956,15680
"DOM","Dominican Republic","Caribbean",1985,29.280001,24.379999,18.030001,70.019997,6259,5170,3819,15248
"DOM","Dominican Republic","Caribbean",1986,28.49,23.32,17.040001,67.309998,6139,4991,3669,14799
"DOM","Dominican Republic","Caribbean",1987,27.719999,22.290001,16.049999,64.650002,6017,4810,3507,14334
"DOM","Dominican Republic","Caribbean",1988,26.969999,21.219999,15.13,62.029999,5895,4618,3344,13857
"DOM","Dominican Republic","Caribbean",1989,26.18,20.219999,14.25,59.470001,5760,4434,3182,13376
"DZA","Algeria","North Africa / Middle East",1980,38.939999,38.799999,26.690001,100.88,32156,32430,22095,86681
"DZA","Algeria","North Africa / Middle East",1981,37.119999,35.720001,23.91,93.720001,31001,30347,20429,81777
"DZA","Algeria","North Africa / Middle East",1982,35.32,32.84,21.209999,86.790001,29734,28178,18718,76631
"DZA","Algeria","North Africa / Middle East",1983,33.509998,29.99,18.790001,80.110001,28333,25973,17000,71306
"DZA","Algeria","North Africa / Middle East",1984,31.83,27.41,16.59,74,26940,23741,15302,65983
"DZA","Algeria","North Africa / Middle East",1985,30.200001,25.129999,14.72,68.489998,25501,21707,13708,60916
"DZA","Algeria","North Africa / Middle East",1986,28.790001,23.15,13.18,63.779999,24183,19823,12240,56246
"DZA","Algeria","North Africa / Middle East",1987,27.59,21.610001,11.96,59.98,23016,18250,10971,52237
"DZA","Algeria","North Africa / Middle East",1988,26.58,20.32,11.03,56.869999,21975,16945,9912,48831
"DZA","Algeria","North Africa / Middle East",1989,25.65,19.379999,10.35,54.419998,20992,15914,9054,45960
"ECU","Ecuador","Latin America, Andean",1980,23.469999,36.700001,24.700001,82.550003,6859,10724,7142,24725
"ECU","Ecuador","Latin America, Andean",1981,22.35,35.139999,23.16,78.540001,6583,10359,6806,23748
"ECU","Ecuador","Latin America, Andean",1982,21.299999,33.630001,21.629999,74.68,6316,9981,6468,22766
"ECU","Ecuador","Latin America, Andean",1983,20.27,32.150002,20.26,70.989998,6042,9601,6127,21770
"ECU","Ecuador","Latin America, Andean",1984,19.26,30.719999,18.940001,67.389999,5760,9215,5790,20765
"ECU","Ecuador","Latin America, Andean",1985,18.309999,29.34,17.719999,63.990002,5489,8824,5465,19778
"ECU","Ecuador","Latin America, Andean",1986,17.41,28.07,16.57,60.810001,5225,8449,5148,18823
"ECU","Ecuador","Latin America, Andean",1987,16.57,26.84,15.55,57.84,4974,8082,4844,17900
"ECU","Ecuador","Latin America, Andean",1988,15.79,25.690001,14.57,55.040001,4737,7728,4559,17024
"ECU","Ecuador","Latin America, Andean",1989,15.08,24.629999,13.69,52.48,4519,7395,4290,16204
"EGY","Egypt","North Africa / Middle East",1980,45.669998,60.470001,60.759998,157.86,80710,103073,100515,284298
"EGY","Egypt","North Africa / Middle East",1981,44.330002,57.220001,55.82,149.31,80149,100445,95597,276191
"EGY","Egypt","North Africa / Middle East",1982,42.990002,54.009998,51.099998,140.94,79611,99105,90224,268940
"EGY","Egypt","North Africa / Middle East",1983,41.650002,50.849998,46.66,132.82001,79037,95910,84339,259286
"EGY","Egypt","North Africa / Middle East",1984,40.220001,47.75,42.439999,124.84,78172,92535,79253,249961
"EGY","Egypt","North Africa / Middle East",1985,38.82,44.790001,38.52,117.24,76965,88785,74370,240119
"EGY","Egypt","North Africa / Middle East",1986,37.450001,41.939999,34.900002,110,75183,84565,69597,229345
"EGY","Egypt","North Africa / Middle East",1987,36.110001,39.240002,31.620001,103.22,72741,79739,64830,217310
"EGY","Egypt","North Africa / Middle East",1988,34.849998,36.700001,28.67,96.919998,69740,74365,59985,204090
"EGY","Egypt","North Africa / Middle East",1989,33.599998,34.259998,25.950001,90.93,66195,68651,55052,189898
"ERI","Eritrea","Sub-Saharan Africa, East",1980,40.27,46.049999,110.71,185.83,4332,4779,10743,19854
"ERI","Eritrea","Sub-Saharan Africa, East",1981,39.790001,45.330002,108.11,182.42,4353,4787,10699,19839
"ERI","Eritrea","Sub-Saharan Africa, East",1982,39.279999,44.599998,105.45,178.92,4373,4796,10643,19811
"ERI","Eritrea","Sub-Saharan Africa, East",1983,38.75,43.830002,102.83,175.39,4391,4804,10575,19770
"ERI","Eritrea","Sub-Saharan Africa, East",1984,38.220001,43.07,100.12,171.78999,4412,4810,10502,19723
"ERI","Eritrea","Sub-Saharan Africa, East",1985,37.619999,42.34,97.160004,167.91,4423,4821,10429,19673
"ERI","Eritrea","Sub-Saharan Africa, East",1986,36.919998,41.439999,94.099998,163.7,4416,4823,10333,19572
"ERI","Eritrea","Sub-Saharan Africa, East",1987,36.189999,40.439999,90.639999,159,4395,4795,10208,19397
"ERI","Eritrea","Sub-Saharan Africa, East",1988,35.41,39.299999,86.830002,153.78,4355,4739,10043,19137
"ERI","Eritrea","Sub-Saharan Africa, East",1989,34.630001,38.080002,82.849998,148.33,4303,4653,9810,18766
"ESP","Spain","Europe, Western",1980,8.9200001,4.2199998,1.26,14.34,5195,2546,935,8676
"ESP","Spain","Europe, Western",1981,8.6899996,4.1199999,1.23,13.99,4802,2284,819,7905
"ESP","Spain","Europe, Western",1982,8.1000004,3.8599999,1.16,13.08,4267,2063,727,7057
"ESP","Spain","Europe, Western",1983,8.04,3.8,1.14,12.94,4012,1900,669,6582
"ESP","Spain","Europe, Western",1984,7.6199999,3.6099999,1.09,12.28,3630,1740,613,5983
"ESP","Spain","Europe, Western",1985,7.1500001,3.4000001,1.03,11.54,3262,1569,567,5398
"ESP","Spain","Europe, Western",1986,7.1599998,3.4100001,1.04,11.57,3132,1488,513,5133
"ESP","Spain","Europe, Western",1987,6.79,3.23,0.98000002,10.97,2883,1379,475,4737
"ESP","Spain","Europe, Western",1988,6.23,2.98,0.91000003,10.09,2572,1245,448,4265
"ESP","Spain","Europe, Western",1989,5.9400001,2.8299999,0.87,9.6099997,2387,1145,406,3938
"EST","Estonia","Europe, Eastern",1980,13.43,6.1399999,2.3199999,21.76,300,135,50,486
"EST","Estonia","Europe, Eastern",1981,13.39,6.1199999,2.3099999,21.700001,304,137,50,491
"EST","Estonia","Europe, Eastern",1982,13.28,6.0900002,2.3,21.549999,307,139,50,496
"EST","Estonia","Europe, Eastern",1983,13.14,6.0500002,2.27,21.33,309,141,51,501
"EST","Estonia","Europe, Eastern",1984,12.84,5.9499998,2.23,20.889999,308,141,51,500
"EST","Estonia","Europe, Eastern",1985,12.4,5.8000002,2.1600001,20.26,301,140,51,492
"EST","Estonia","Europe, Eastern",1986,11.97,5.6599998,2.1099999,19.629999,290,137,51,479
"EST","Estonia","Europe, Eastern",1987,11.57,5.52,2.05,19.040001,277,132,50,460
"EST","Estonia","Europe, Eastern",1988,11.24,5.4000001,2.01,18.559999,261,126,50,437
"EST","Estonia","Europe, Eastern",1989,11.03,5.3099999,1.99,18.23,245,118,48,412
"ETH","Ethiopia","Sub-Saharan Africa, East",1980,65.379997,75.610001,117.02,237.14,109375,117129,163443,389948
"ETH","Ethiopia","Sub-Saharan Africa, East",1981,64.82,74.589996,114.87,233.99001,111526,118856,164415,394797
"ETH","Ethiopia","Sub-Saharan Africa, East",1982,64.239998,73.580002,112.68,230.78,113946,120807,165636,400389
"ETH","Ethiopia","Sub-Saharan Africa, East",1983,63.75,72.800003,110.61,227.92,116784,123210,167282,407277
"ETH","Ethiopia","Sub-Saharan Africa, East",1984,63.23,71.949997,108.85,225.25999,119799,125976,169413,415189
"ETH","Ethiopia","Sub-Saharan Africa, East",1985,62.68,71.209999,107.13,222.7,122961,129038,172192,424191
"ETH","Ethiopia","Sub-Saharan Africa, East",1986,62.080002,70.400002,104.66,219.36,126201,132284,175440,433925
"ETH","Ethiopia","Sub-Saharan Africa, East",1987,61.25,69.099998,102.11,215.36,129081,135144,178102,442327
"ETH","Ethiopia","Sub-Saharan Africa, East",1988,60.389999,67.809998,99.370003,211.14999,131849,137609,180365,449823
"ETH","Ethiopia","Sub-Saharan Africa, East",1989,59.400002,66.379997,96.580002,206.64999,134217,139830,182453,456500
"FIN","Finland","Europe, Western",1980,5.2800002,1.96,0.76999998,7.9899998,346,129,55,529
"FIN","Finland","Europe, Western",1981,4.8499999,1.8200001,0.70999998,7.3699999,318,120,51,489
"FIN","Finland","Europe, Western",1982,4.7199998,1.78,0.69999999,7.1900001,307,116,48,471
"FIN","Finland","Europe, Western",1983,4.9000001,1.83,0.72000003,7.4299998,315,117,46,478
"FIN","Finland","Europe, Western",1984,5.04,1.88,0.73000002,7.6399999,322,119,46,487
"FIN","Finland","Europe, Western",1985,4.9200001,1.85,0.72000003,7.4699998,312,117,47,476
"FIN","Finland","Europe, Western",1986,4.7600002,1.8,0.69999999,7.25,301,114,46,461
"FIN","Finland","Europe, Western",1987,4.8899999,1.84,0.72000003,7.4400001,308,115,45,468
"FIN","Finland","Europe, Western",1988,4.9299998,1.85,0.72000003,7.4899998,311,116,45,472
"FIN","Finland","Europe, Western",1989,4.8299999,1.8200001,0.70999998,7.3600001,307,116,45,468
"FJI","Fiji","Oceania",1980,21.76,14.53,6.3800001,42.119999,456,299,126,881
"FJI","Fiji","Oceania",1981,21.42,14.22,6.2800002,41.389999,454,297,126,876
"FJI","Fiji","Oceania",1982,21.09,13.9,6.1300001,40.619999,450,293,126,870
"FJI","Fiji","Oceania",1983,20.76,13.59,6,39.860001,445,288,126,859
"FJI","Fiji","Oceania",1984,20.43,13.29,5.8400002,39.099998,439,282,124,846
"FJI","Fiji","Oceania",1985,20.059999,13.03,5.6999998,38.349998,431,277,122,830
"FJI","Fiji","Oceania",1986,19.690001,12.77,5.5500002,37.580002,421,271,120,812
"FJI","Fiji","Oceania",1987,19.389999,12.54,5.4000001,36.91,413,264,117,794
"FJI","Fiji","Oceania",1988,19.09,12.29,5.2800002,36.27,404,258,113,775
"FJI","Fiji","Oceania",1989,18.809999,12.09,5.1799998,35.700001,395,252,110,757
"FRA","France","Europe, Western",1980,7.9499998,5.3600001,1.4299999,14.68,5948,3930,987,10864
"FRA","France","Europe, Western",1981,7.6700001,5.1599998,1.38,14.16,5815,3908,1024,10747
"FRA","France","Europe, Western",1982,6.9699998,4.6999998,1.26,12.88,5349,3647,1038,10033
"FRA","France","Europe, Western",1983,6.1199999,4.1399999,1.12,11.35,4750,3263,984,8997
"FRA","France","Europe, Western",1984,5.3699999,3.6300001,0.99000001,9.96,4191,2871,899,7961
"FRA","France","Europe, Western",1985,5.1999998,3.5,0.94999999,9.6199999,4041,2720,805,7566
"FRA","France","Europe, Western",1986,5.0500002,3.4100001,0.93000001,9.3599997,3911,2639,745,7295
"FRA","France","Europe, Western",1987,4.9499998,3.3499999,0.92000002,9.1899996,3808,2573,727,7108
"FRA","France","Europe, Western",1988,5.1300001,3.45,0.94,9.5,3909,2605,711,7226
"FRA","France","Europe, Western",1989,5.1399999,3.47,0.94999999,9.5299997,3887,2608,711,7205
"FSM","Micronesia, Federated States of","Oceania",1980,41.049999,32.060001,15.84,86.489998,117,89,41,246
"FSM","Micronesia, Federated States of","Oceania",1981,40.110001,31.16,15.3,84.239998,118,89,40,248
"FSM","Micronesia, Federated States of","Oceania",1982,39.16,30.23,14.73,81.93,119,89,40,249
"FSM","Micronesia, Federated States of","Oceania",1983,38.23,29.299999,14.21,79.660004,119,89,40,249
"FSM","Micronesia, Federated States of","Oceania",1984,37.259998,28.290001,13.62,77.239998,118,88,40,246
"FSM","Micronesia, Federated States of","Oceania",1985,36.18,27.27,13.09,74.739998,116,86,40,242
"FSM","Micronesia, Federated States of","Oceania",1986,35.02,26.059999,12.48,71.900002,113,84,39,236
"FSM","Micronesia, Federated States of","Oceania",1987,33.77,24.93,11.8,68.970001,110,81,38,228
"FSM","Micronesia, Federated States of","Oceania",1988,32.16,23.41,11.09,65.309998,105,77,36,218
"FSM","Micronesia, Federated States of","Oceania",1989,30.200001,21.59,10.13,60.75,98,72,34,205
"GAB","Gabon","Sub-Saharan Africa, Central",1980,35.709999,37.93,49.43,118.14,931,965,1165,3060
"GAB","Gabon","Sub-Saharan Africa, Central",1981,34.959999,36.540001,47.09,114.01,942,961,1152,3054
"GAB","Gabon","Sub-Saharan Africa, Central",1982,34.34,35.360001,44.950001,110.35,955,957,1139,3051
"GAB","Gabon","Sub-Saharan Africa, Central",1983,33.75,34.259998,43.189999,107.16,968,957,1127,3051
"GAB","Gabon","Sub-Saharan Africa, Central",1984,33.169998,33.220001,41.709999,104.27,980,956,1118,3054
"GAB","Gabon","Sub-Saharan Africa, Central",1985,32.639999,32.41,40.27,101.68,994,959,1113,3066
"GAB","Gabon","Sub-Saharan Africa, Central",1986,32.189999,31.629999,39.119999,99.459999,1011,964,1111,3086
"GAB","Gabon","Sub-Saharan Africa, Central",1987,31.809999,31.02,38.119999,97.599998,1032,974,1111,3117
"GAB","Gabon","Sub-Saharan Africa, Central",1988,31.549999,30.5,37.32,96.129997,1059,988,1117,3164
"GAB","Gabon","Sub-Saharan Africa, Central",1989,31.280001,30.049999,36.619999,94.800003,1085,1006,1129,3220
"GBR","United Kingdom","Europe, Western",1980,8.7200003,5.3400002,1.24,15.24,6274,3844,897,11014
"GBR","United Kingdom","Europe, Western",1981,7.8499999,4.77,1.13,13.7,5772,3557,885,10214
"GBR","United Kingdom","Europe, Western",1982,7.3400002,4.4200001,1.05,12.76,5488,3322,836,9645
"GBR","United Kingdom","Europe, Western",1983,6.6799998,3.98,0.95999998,11.58,5086,3064,780,8930
"GBR","United Kingdom","Europe, Western",1984,6.2600002,3.7,0.89999998,10.83,4822,2868,737,8427
"GBR","United Kingdom","Europe, Western",1985,6.1700001,3.6400001,0.88999999,10.67,4787,2811,695,8292
"GBR","United Kingdom","Europe, Western",1986,6.1399999,3.6400001,0.88999999,10.64,4783,2817,676,8276
"GBR","United Kingdom","Europe, Western",1987,6.0999999,3.6099999,0.88,10.56,4755,2797,678,8230
"GBR","United Kingdom","Europe, Western",1988,6.1300001,3.6199999,0.88,10.6,4773,2796,680,8249
"GBR","United Kingdom","Europe, Western",1989,5.8699999,3.45,0.83999997,10.14,4571,2690,680,7941
"GEO","Georgia","Asia, Central",1980,24.4,26.35,9.2700005,58.91,2234,2429,857,5520
"GEO","Georgia","Asia, Central",1981,23.6,24.610001,8.6899996,55.91,2180,2284,811,5275
"GEO","Georgia","Asia, Central",1982,22.950001,23.18,8.21,53.43,2140,2161,770,5071
"GEO","Georgia","Asia, Central",1983,22.35,21.950001,7.8400002,51.299999,2102,2060,734,4896
"GEO","Georgia","Asia, Central",1984,21.83,21.01,7.5100002,49.580002,2067,1979,706,4752
"GEO","Georgia","Asia, Central",1985,21.389999,20.280001,7.29,48.220001,2033,1913,684,4630
"GEO","Georgia","Asia, Central",1986,21.040001,19.719999,7.1100001,47.169998,1999,1856,666,4521
"GEO","Georgia","Asia, Central",1987,20.790001,19.24,6.98,46.34,1964,1800,653,4416
"GEO","Georgia","Asia, Central",1988,20.59,18.91,6.8800001,45.720001,1923,1747,641,4311
"GEO","Georgia","Asia, Central",1989,20.42,18.639999,6.79,45.200001,1875,1693,629,4197
"GHA","Ghana","Sub-Saharan Africa, West",1980,46.07,36.98,74.059998,149.38,22482,17302,32587,72371
"GHA","Ghana","Sub-Saharan Africa, West",1981,45.509998,36.389999,72.550003,146.97,22629,17355,32517,72501
"GHA","Ghana","Sub-Saharan Africa, West",1982,44.91,35.810001,70.889999,144.39999,22769,17431,32459,72659
"GHA","Ghana","Sub-Saharan Africa, West",1983,44.290001,35.189999,69.260002,141.78,22912,17496,32375,72783
"GHA","Ghana","Sub-Saharan Africa, West",1984,43.639999,34.490002,67.550003,139,23035,17543,32283,72860
"GHA","Ghana","Sub-Saharan Africa, West",1985,42.950001,33.82,65.849998,136.21001,23130,17571,32172,72873
"GHA","Ghana","Sub-Saharan Africa, West",1986,42.25,33.130001,64.199997,133.42999,23203,17579,32051,72833
"GHA","Ghana","Sub-Saharan Africa, West",1987,41.529999,32.439999,62.48,130.56,23242,17565,31923,72731
"GHA","Ghana","Sub-Saharan Africa, West",1988,40.84,31.75,60.77,127.73,23264,17518,31753,72535
"GHA","Ghana","Sub-Saharan Africa, West",1989,40.16,31.059999,59.09,124.93,23262,17447,31535,72244
"GIN","Guinea","Sub-Saharan Africa, West",1980,70.889999,83.139999,147.73,273.98001,15825,17129,27129,60083
"GIN","Guinea","Sub-Saharan Africa, West",1981,69.879997,81.830002,144.72,269.57999,16003,17321,27290,60615
"GIN","Guinea","Sub-Saharan Africa, West",1982,68.889999,80.519997,141.66,265.14001,16186,17504,27470,61160
"GIN","Guinea","Sub-Saharan Africa, West",1983,67.839996,79.209999,138.59,260.63,16349,17692,27653,61694
"GIN","Guinea","Sub-Saharan Africa, West",1984,66.800003,77.839996,135.42,255.97,16510,17859,27827,62196
"GIN","Guinea","Sub-Saharan Africa, West",1985,65.830002,76.410004,132.32001,251.38,16689,18002,27976,62666
"GIN","Guinea","Sub-Saharan Africa, West",1986,64.75,75.029999,129.14999,246.64999,16846,18162,28110,63118
"GIN","Guinea","Sub-Saharan Africa, West",1987,63.68,73.660004,125.94,241.89,17013,18326,28224,63563
"GIN","Guinea","Sub-Saharan Africa, West",1988,62.5,72.209999,122.69,236.92,17162,18496,28321,63979
"GIN","Guinea","Sub-Saharan Africa, West",1989,61.459999,70.709999,119.37,231.92999,17348,18636,28411,64395
"GMB","Gambia","Sub-Saharan Africa, West",1980,54.459999,61.52,109.47,209.77,1567,1687,2791,6045
"GMB","Gambia","Sub-Saharan Africa, West",1981,52.5,58.919998,103.36,200.49001,1552,1661,2729,5942
"GMB","Gambia","Sub-Saharan Africa, West",1982,50.639999,56.360001,97.580002,191.56,1538,1654,2663,5854
"GMB","Gambia","Sub-Saharan Africa, West",1983,48.93,53.900002,92.339996,183.27,1528,1628,2587,5742
"GMB","Gambia","Sub-Saharan Africa, West",1984,47.400002,51.830002,87.669998,175.96001,1523,1606,2525,5653
"GMB","Gambia","Sub-Saharan Africa, West",1985,45.779999,49.759998,83.580002,169.05,1516,1592,2474,5582
"GMB","Gambia","Sub-Saharan Africa, West",1986,44.450001,47.950001,80,163.05,1520,1590,2433,5543
"GMB","Gambia","Sub-Saharan Africa, West",1987,43.299999,46.389999,76.599998,157.56,1532,1591,2398,5520
"GMB","Gambia","Sub-Saharan Africa, West",1988,42.240002,44.970001,73.790001,152.8,1548,1595,2375,5517
"GMB","Gambia","Sub-Saharan Africa, West",1989,41.5,43.779999,71.489998,148.99001,1576,1601,2368,5545
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1980,65.589996,76.5,145.28,262.44,2305,2528,4507,9340
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1981,64.989998,75.919998,143.36,259.84,2299,2513,4422,9234
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1982,64.389999,75.099998,141.42999,257.04001,2305,2512,4363,9181
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1983,63.919998,74.379997,139.52,254.44,2322,2520,4331,9173
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1984,63.419998,73.650002,137.64999,251.82001,2345,2538,4323,9205
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1985,62.880001,72.860001,135.75,249.10001,2373,2561,4330,9264
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1986,62.23,72.089996,133.78,246.24001,2404,2592,4349,9345
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1987,61.5,71.230003,131.64,243.09,2438,2629,4378,9445
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1988,60.889999,70.349998,129.53999,240.03999,2482,2668,4414,9564
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1989,60.16,69.449997,127.29,236.75,2526,2714,4461,9701
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1980,45.98,67.470001,90.779999,191.11,411,556,645,1613
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1981,45.68,66.809998,89.610001,189.25,450,600,662,1712
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1982,45.41,66.120003,88.540001,187.46001,496,657,699,1852
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1983,45.200001,65.5,87.379997,185.7,546,721,756,2024
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1984,44.91,64.910004,86.349998,184.02,597,788,827,2213
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1985,44.57,64.410004,85.150002,182.22,646,859,906,2411
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1986,44.259998,63.77,84.339996,180.67,689,921,986,2597
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1987,44.09,63.279999,83.690002,179.53,730,975,1066,2771
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1988,43.970001,63,83.139999,178.67999,765,1025,1143,2932
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1989,43.98,63.07,82.970001,178.59,795,1069,1211,3075
"GRC","Greece","Europe, Western",1980,12.82,5.0599999,1.1799999,18.969999,1832,739,186,2757
"GRC","Greece","Europe, Western",1981,11.15,4.4299998,1.04,16.559999,1564,649,173,2386
"GRC","Greece","Europe, Western",1982,10.21,4.0599999,0.97000003,15.18,1387,565,156,2109
"GRC","Greece","Europe, Western",1983,9.9099998,3.95,0.94,14.74,1296,519,139,1954
"GRC","Greece","Europe, Western",1984,9.5600004,3.8199999,0.91000003,14.24,1201,484,129,1814
"GRC","Greece","Europe, Western",1985,9.2200003,3.6800001,0.88,13.74,1110,447,122,1679
"GRC","Greece","Europe, Western",1986,8.4899998,3.4000001,0.82999998,12.68,983,402,114,1499
"GRC","Greece","Europe, Western",1987,8.5100002,3.4100001,0.81999999,12.71,945,378,104,1427
"GRC","Greece","Europe, Western",1988,8.1800003,3.28,0.80000001,12.23,884,356,96,1336
"GRC","Greece","Europe, Western",1989,7.7399998,3.1099999,0.75999999,11.57,818,331,91,1241
"GRD","Grenada","Caribbean",1980,24.15,14.86,6.5900002,44.990002,70,44,20,133
"GRD","Grenada","Caribbean",1981,22.139999,13.48,5.8899999,41,66,41,18,125
"GRD","Grenada","Caribbean",1982,20.290001,12.15,5.2399998,37.27,62,38,17,116
"GRD","Grenada","Caribbean",1983,18.809999,11,4.73,34.200001,58,35,16,109
"GRD","Grenada","Caribbean",1984,17.65,10.14,4.3400002,31.83,56,32,14,102
"GRD","Grenada","Caribbean",1985,16.809999,9.54,4.0799999,30.16,53,30,13,97
"GRD","Grenada","Caribbean",1986,16.299999,9.1899996,3.9200001,29.15,51,29,13,93
"GRD","Grenada","Caribbean",1987,15.98,8.9499998,3.78,28.469999,50,28,12,89
"GRD","Grenada","Caribbean",1988,15.78,8.7600002,3.7,28.02,48,26,12,86
"GRD","Grenada","Caribbean",1989,15.48,8.5799999,3.6199999,27.459999,45,25,11,82
"GTM","Guatemala","Latin America, Central",1980,34.509998,51.549999,39.810001,120.73,10450,15404,11179,37033
"GTM","Guatemala","Latin America, Central",1981,33.23,49.720001,37.560001,115.8,10237,15154,10839,36231
"GTM","Guatemala","Latin America, Central",1982,32.549999,48.720001,36.139999,112.95,10175,14883,10479,35536
"GTM","Guatemala","Latin America, Central",1983,30.780001,46.16,33.119999,106.14,9765,14726,10254,34745
"GTM","Guatemala","Latin America, Central",1984,29.530001,44.400002,30.92,101.29,9474,14171,9705,33349
"GTM","Guatemala","Latin America, Central",1985,28.309999,42.650002,28.860001,96.589996,9189,13784,9180,32153
"GTM","Guatemala","Latin America, Central",1986,27.110001,40.91,26.85,91.970001,8907,13397,8714,31018
"GTM","Guatemala","Latin America, Central",1987,25.92,39.150002,25.040001,87.489998,8632,13009,8242,29882
"GTM","Guatemala","Latin America, Central",1988,24.780001,37.549999,23.33,83.290001,8378,12650,7797,28825
"GTM","Guatemala","Latin America, Central",1989,23.74,36,21.799999,79.400002,8162,12327,7390,27879
"GUY","Guyana","Caribbean",1980,35.93,23.77,11,69.199997,845,541,247,1633
"GUY","Guyana","Caribbean",1981,35.950001,23.75,10.95,69.150002,836,535,246,1618
"GUY","Guyana","Caribbean",1982,35.830002,23.59,10.88,68.82,821,527,244,1591
"GUY","Guyana","Caribbean",1983,35.540001,23.42,10.79,68.290001,796,515,240,1551
"GUY","Guyana","Caribbean",1984,35.16,23.17,10.65,67.540001,767,498,235,1500
"GUY","Guyana","Caribbean",1985,34.759998,22.92,10.48,66.760002,735,479,228,1441
"GUY","Guyana","Caribbean",1986,34.290001,22.540001,10.3,65.779999,702,458,219,1378
"GUY","Guyana","Caribbean",1987,33.810001,22.110001,10.13,64.739998,670,436,209,1315
"GUY","Guyana","Caribbean",1988,33.240002,21.719999,9.9300003,63.619999,642,416,199,1257
"GUY","Guyana","Caribbean",1989,32.610001,21.219999,9.6899996,62.310001,617,399,190,1205
"HND","Honduras","Latin America, Central",1980,31.5,32.279999,32.130001,92.870003,4992,5082,4916,14991
"HND","Honduras","Latin America, Central",1981,30.469999,30.65,29.870001,88.25,4928,4925,4711,14563
"HND","Honduras","Latin America, Central",1982,29.42,29.08,27.809999,83.839996,4851,4771,4504,14126
"HND","Honduras","Latin America, Central",1983,28.450001,27.620001,25.879999,79.739998,4778,4613,4292,13684
"HND","Honduras","Latin America, Central",1984,27.48,26.17,24.110001,75.769997,4697,4456,4090,13243
"HND","Honduras","Latin America, Central",1985,26.51,24.809999,22.459999,71.980003,4608,4298,3891,12798
"HND","Honduras","Latin America, Central",1986,25.58,23.51,20.9,68.370003,4521,4143,3701,12365
"HND","Honduras","Latin America, Central",1987,24.709999,22.27,19.5,65.029999,4441,3989,3515,11946
"HND","Honduras","Latin America, Central",1988,23.879999,21.110001,18.200001,61.880001,4364,3845,3341,11550
