"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"DNK","Denmark","Europe, Western",2001,3.52,1.61,0.57999998,5.6999998,230,105,39,374
"DNK","Denmark","Europe, Western",2002,3.3800001,1.55,0.56,5.4899998,220,101,38,360
"DNK","Denmark","Europe, Western",2003,3.28,1.5,0.54000002,5.3099999,212,97,37,346
"DNK","Denmark","Europe, Western",2004,3.1600001,1.46,0.51999998,5.1399999,203,94,36,333
"DNK","Denmark","Europe, Western",2005,3,1.4,0.5,4.9000001,192,90,34,316
"DNK","Denmark","Europe, Western",2006,2.8099999,1.3200001,0.47,4.5999999,179,84,33,296
"DNK","Denmark","Europe, Western",2007,2.76,1.28,0.46000001,4.5,174,81,31,286
"DNK","Denmark","Europe, Western",2008,2.6700001,1.25,0.44999999,4.3600001,167,78,30,274
"DNK","Denmark","Europe, Western",2009,2.5899999,1.21,0.44,4.23,160,75,29,263
"DOM","Dominican Republic","Caribbean",2000,19.17,12.06,7.5599999,38.330002,4236,2652,1737,8625
"DOM","Dominican Republic","Caribbean",2001,18.67,11.63,7.2399998,37.110001,4142,2567,1651,8360
"DOM","Dominican Republic","Caribbean",2002,18.190001,11.22,6.96,35.970001,4053,2487,1577,8117
"DOM","Dominican Republic","Caribbean",2003,17.690001,10.86,6.7399998,34.91,3957,2417,1520,7894
"DOM","Dominican Republic","Caribbean",2004,17.209999,10.5,6.52,33.869999,3861,2345,1474,7681
"DOM","Dominican Republic","Caribbean",2005,16.75,10.14,6.2800002,32.830002,3765,2270,1434,7469
"DOM","Dominican Republic","Caribbean",2006,16.360001,9.75,5.9699998,31.76,3679,2185,1390,7253
"DOM","Dominican Republic","Caribbean",2007,15.97,9.3400002,5.6599998,30.68,3590,2095,1335,7020
"DOM","Dominican Republic","Caribbean",2008,15.6,8.9399996,5.3600001,29.629999,3502,2002,1271,6774
"DOM","Dominican Republic","Caribbean",2009,15.24,8.5299997,5.0100002,28.540001,3412,1907,1206,6525
"DZA","Algeria","North Africa / Middle East",2000,18.280001,11.17,4.96,34.060001,11569,7093,3497,22159
"DZA","Algeria","North Africa / Middle East",2001,17.58,10.58,4.5500002,32.389999,11227,6762,3183,21172
"DZA","Algeria","North Africa / Middle East",2002,16.93,9.9700003,4.1900001,30.809999,10968,6463,2911,20342
"DZA","Algeria","North Africa / Middle East",2003,16.280001,9.3500004,3.8399999,29.23,10734,6174,2692,19599
"DZA","Algeria","North Africa / Middle East",2004,15.56,8.7399998,3.52,27.6,10452,5891,2509,18851
"DZA","Algeria","North Africa / Middle East",2005,14.85,8.1300001,3.21,25.99,10146,5584,2338,18068
"DZA","Algeria","North Africa / Middle East",2006,14.22,7.5599999,2.9100001,24.52,9876,5272,2177,17325
"DZA","Algeria","North Africa / Middle East",2007,13.6,7.02,2.6400001,23.120001,9592,4977,2019,16589
"DZA","Algeria","North Africa / Middle East",2008,12.95,6.4899998,2.4100001,21.719999,9267,4676,1869,15812
"DZA","Algeria","North Africa / Middle East",2009,12.38,6.02,2.21,20.49,8968,4384,1731,15083
"ECU","Ecuador","Latin America, Andean",2000,9.7799997,16.83,7.75,33.98,2940,5061,2457,10458
"ECU","Ecuador","Latin America, Andean",2001,9.3900003,16.209999,7.3400002,32.599998,2805,4845,2333,9983
"ECU","Ecuador","Latin America, Andean",2002,8.9799995,15.57,6.9299998,31.18,2661,4622,2206,9490
"ECU","Ecuador","Latin America, Andean",2003,8.5799999,14.94,6.54,29.77,2520,4397,2078,8994
"ECU","Ecuador","Latin America, Andean",2004,8.1899996,14.31,6.1399999,28.389999,2384,4175,1949,8509
"ECU","Ecuador","Latin America, Andean",2005,7.8099999,13.71,5.77,27.059999,2253,3964,1821,8039
"ECU","Ecuador","Latin America, Andean",2006,7.4299998,13.11,5.4299998,25.76,2125,3760,1698,7583
"ECU","Ecuador","Latin America, Andean",2007,7.0700002,12.56,5.0900002,24.530001,2007,3570,1584,7160
"ECU","Ecuador","Latin America, Andean",2008,6.7199998,11.98,4.75,23.280001,1891,3383,1476,6750
"ECU","Ecuador","Latin America, Andean",2009,6.3800001,11.47,4.4400001,22.129999,1783,3213,1371,6367
"EGY","Egypt","North Africa / Middle East",2000,21.91,15.82,8.4899998,45.560001,40388,29337,16933,86659
"EGY","Egypt","North Africa / Middle East",2001,21.01,14.7,7.6700001,42.799999,39195,27578,15468,82241
"EGY","Egypt","North Africa / Middle East",2002,20.17,13.66,6.9000001,40.220001,38066,25923,14159,78148
"EGY","Egypt","North Africa / Middle East",2003,19.33,12.69,6.21,37.790001,36942,24387,12950,74280
"EGY","Egypt","North Africa / Middle East",2004,18.49,11.79,5.5900002,35.490002,35787,22954,11827,70567
"EGY","Egypt","North Africa / Middle East",2005,17.719999,10.92,5.0500002,33.349998,34700,21518,10803,67021
"EGY","Egypt","North Africa / Middle East",2006,16.98,10.12,4.5500002,31.360001,33619,20167,9879,63665
"EGY","Egypt","North Africa / Middle East",2007,16.290001,9.3800001,4.0999999,29.52,32576,18880,9039,60496
"EGY","Egypt","North Africa / Middle East",2008,15.61,8.71,3.71,27.799999,31504,17688,8264,57455
"EGY","Egypt","North Africa / Middle East",2009,14.96,8.0799999,3.3299999,26.18,30410,16538,7552,54500
"ERI","Eritrea","Sub-Saharan Africa, East",2000,26.34,27.17,50.419998,100.56,3743,3767,6578,14088
"ERI","Eritrea","Sub-Saharan Africa, East",2001,25.9,26.57,48.919998,98.169998,3819,3819,6543,14181
"ERI","Eritrea","Sub-Saharan Africa, East",2002,25.41,25.98,47.369999,95.690002,3894,3884,6556,14333
"ERI","Eritrea","Sub-Saharan Africa, East",2003,25.040001,25.48,45.810001,93.410004,3983,3947,6593,14523
"ERI","Eritrea","Sub-Saharan Africa, East",2004,24.65,25.01,44.349998,91.220001,4061,4017,6638,14715
"ERI","Eritrea","Sub-Saharan Africa, East",2005,24.24,24.459999,42.82,88.870003,4120,4066,6677,14864
"ERI","Eritrea","Sub-Saharan Africa, East",2006,23.83,23.92,41.48,86.709999,4161,4092,6695,14949
"ERI","Eritrea","Sub-Saharan Africa, East",2007,23.43,23.4,40.049999,84.480003,4186,4101,6700,14986
"ERI","Eritrea","Sub-Saharan Africa, East",2008,22.98,22.809999,38.77,82.279999,4183,4086,6676,14945
"ERI","Eritrea","Sub-Saharan Africa, East",2009,22.58,22.280001,37.52,80.209999,4172,4052,6619,14843
"ESP","Spain","Europe, Western",2000,3.49,1.67,0.54000002,5.6900001,1379,658,207,2244
"ESP","Spain","Europe, Western",2001,3.29,1.5700001,0.5,5.3499999,1342,640,205,2187
"ESP","Spain","Europe, Western",2002,3.23,1.54,0.49000001,5.2600002,1358,645,202,2206
"ESP","Spain","Europe, Western",2003,3.1300001,1.48,0.47999999,5.0900002,1358,644,199,2202
"ESP","Spain","Europe, Western",2004,2.98,1.42,0.46000001,4.8499999,1336,636,201,2173
"ESP","Spain","Europe, Western",2005,2.8099999,1.33,0.43000001,4.5700002,1295,615,201,2111
"ESP","Spain","Europe, Western",2006,2.6700001,1.27,0.41999999,4.3600001,1262,602,197,2061
"ESP","Spain","Europe, Western",2007,2.72,1.29,0.41999999,4.4200001,1309,616,193,2118
"ESP","Spain","Europe, Western",2008,2.5999999,1.24,0.40000001,4.23,1278,608,194,2079
"ESP","Spain","Europe, Western",2009,2.4400001,1.17,0.38,3.99,1220,587,196,2003
"EST","Estonia","Europe, Eastern",2000,6.1799998,3.54,1.28,10.96,78,45,18,141
"EST","Estonia","Europe, Eastern",2001,5.5999999,3.28,1.1799999,10.03,72,42,17,130
"EST","Estonia","Europe, Eastern",2002,5.0900002,3.05,1.1,9.21,67,40,15,122
"EST","Estonia","Europe, Eastern",2003,4.6500001,2.8599999,1.03,8.5200005,63,39,14,116
"EST","Estonia","Europe, Eastern",2004,4.3000002,2.6900001,0.97000003,7.9400001,60,38,14,112
"EST","Estonia","Europe, Eastern",2005,4.0100002,2.5599999,0.92000002,7.4699998,58,37,13,108
"EST","Estonia","Europe, Eastern",2006,3.79,2.46,0.88,7.1100001,57,37,13,107
"EST","Estonia","Europe, Eastern",2007,3.5999999,2.3599999,0.83999997,6.79,56,37,13,105
"EST","Estonia","Europe, Eastern",2008,3.46,2.29,0.81999999,6.5599999,55,36,13,104
"EST","Estonia","Europe, Eastern",2009,3.3599999,2.25,0.80000001,6.4099998,55,37,13,104
"ETH","Ethiopia","Sub-Saharan Africa, East",2000,44.080002,45.009998,54.580002,136.92999,122224,122873,145021,390117
"ETH","Ethiopia","Sub-Saharan Africa, East",2001,42.75,43.220001,51.549999,131.34,119848,119650,137926,377424
"ETH","Ethiopia","Sub-Saharan Africa, East",2002,41.57,41.720001,48.919998,126.49,117938,116381,131623,365942
"ETH","Ethiopia","Sub-Saharan Africa, East",2003,40.5,40.400002,46.66,122.23,116418,113876,126588,356881
"ETH","Ethiopia","Sub-Saharan Africa, East",2004,39.52,39.16,44.720001,118.4,115226,111847,122376,349449
"ETH","Ethiopia","Sub-Saharan Africa, East",2005,38.630001,38.049999,42.919998,114.9,114342,110125,118938,343405
"ETH","Ethiopia","Sub-Saharan Africa, East",2006,37.830002,37.040001,41.369999,111.8,113721,108727,116036,338485
"ETH","Ethiopia","Sub-Saharan Africa, East",2007,37.09,36.080002,39.869999,108.84,113160,107483,113630,334273
"ETH","Ethiopia","Sub-Saharan Africa, East",2008,36.419998,35.240002,38.650002,106.31,112680,106320,111481,330480
"ETH","Ethiopia","Sub-Saharan Africa, East",2009,35.639999,34.419998,37.330002,103.6,111683,105467,109709,326860
"FIN","Finland","Europe, Western",2000,2.8399999,1.1799999,0.44,4.46,164,68,27,259
"FIN","Finland","Europe, Western",2001,2.6600001,1.11,0.41999999,4.1900001,153,64,26,243
"FIN","Finland","Europe, Western",2002,2.54,1.0700001,0.40000001,4.0100002,146,61,25,232
"FIN","Finland","Europe, Western",2003,2.5799999,1.08,0.41,4.0700002,148,62,24,233
"FIN","Finland","Europe, Western",2004,2.5899999,1.0700001,0.41,4.0599999,149,61,23,233
"FIN","Finland","Europe, Western",2005,2.4400001,1.02,0.38,3.8399999,141,59,23,224
"FIN","Finland","Europe, Western",2006,2.22,0.94999999,0.34999999,3.52,130,56,23,208
"FIN","Finland","Europe, Western",2007,2.1400001,0.92000002,0.34,3.3900001,125,54,21,200
"FIN","Finland","Europe, Western",2008,2.0599999,0.88999999,0.33000001,3.28,122,53,20,195
"FIN","Finland","Europe, Western",2009,1.97,0.86000001,0.31999999,3.1500001,117,51,20,188
"FJI","Fiji","Oceania",2000,16.450001,10.31,4.3099999,30.790001,321,200,86,606
"FJI","Fiji","Oceania",2001,16.280001,10.17,4.2399998,30.41,314,194,84,592
"FJI","Fiji","Oceania",2002,16.1,10.01,4.1900001,30.030001,306,189,82,577
"FJI","Fiji","Oceania",2003,15.93,9.8800001,4.1300001,29.68,299,184,80,562
"FJI","Fiji","Oceania",2004,15.78,9.7299995,4.0500002,29.299999,292,179,78,549
"FJI","Fiji","Oceania",2005,15.57,9.6499996,3.96,28.93,285,175,75,535
"FJI","Fiji","Oceania",2006,15.38,9.4700003,3.9100001,28.52,278,170,73,521
"FJI","Fiji","Oceania",2007,15.14,9.2700005,3.8199999,28,271,165,71,506
"FJI","Fiji","Oceania",2008,14.89,9.0699997,3.73,27.48,264,160,68,492
"FJI","Fiji","Oceania",2009,14.76,8.9200001,3.6600001,27.129999,259,155,66,480
"FRA","France","Europe, Western",2000,2.9100001,1.96,0.56,5.4200001,2210,1490,428,4128
"FRA","France","Europe, Western",2001,2.9100001,1.96,0.55000001,5.4099998,2220,1491,419,4130
"FRA","France","Europe, Western",2002,2.6600001,1.79,0.50999999,4.9499998,2053,1386,416,3855
"FRA","France","Europe, Western",2003,2.5899999,1.74,0.5,4.8200002,2000,1344,403,3747
"FRA","France","Europe, Western",2004,2.47,1.66,0.47,4.5999999,1907,1283,383,3572
"FRA","France","Europe, Western",2005,2.3299999,1.5700001,0.44999999,4.3400002,1797,1210,372,3379
"FRA","France","Europe, Western",2006,2.3699999,1.59,0.44999999,4.4099998,1809,1211,356,3376
"FRA","France","Europe, Western",2007,2.3299999,1.5700001,0.44999999,4.3499999,1771,1191,346,3308
"FRA","France","Europe, Western",2008,2.26,1.52,0.44,4.2199998,1702,1146,345,3194
"FRA","France","Europe, Western",2009,2.1600001,1.47,0.41999999,4.04,1611,1094,338,3043
"FSM","Micronesia, Federated States of","Oceania",2000,19.82,12.69,5.6100001,37.689999,65,41,19,126
"FSM","Micronesia, Federated States of","Oceania",2001,19.17,12.14,5.3200002,36.23,61,39,18,119
"FSM","Micronesia, Federated States of","Oceania",2002,18.49,11.6,5.0599999,34.790001,58,37,17,112
"FSM","Micronesia, Federated States of","Oceania",2003,17.91,11.14,4.8099999,33.52,55,34,16,106
"FSM","Micronesia, Federated States of","Oceania",2004,17.290001,10.69,4.5799999,32.25,52,32,15,100
"FSM","Micronesia, Federated States of","Oceania",2005,16.690001,10.22,4.3600001,30.98,49,30,14,94
"FSM","Micronesia, Federated States of","Oceania",2006,16.110001,9.8199997,4.1599998,29.82,47,29,13,88
"FSM","Micronesia, Federated States of","Oceania",2007,15.53,9.4300003,3.96,28.68,44,27,12,83
"FSM","Micronesia, Federated States of","Oceania",2008,15.03,9.0900002,3.8,27.690001,42,25,12,79
"FSM","Micronesia, Federated States of","Oceania",2009,14.54,8.6999998,3.6199999,26.66,40,24,11,75
"GAB","Gabon","Sub-Saharan Africa, Central",2000,28.82,25.950001,30.75,83.110001,1117,986,1160,3264
"GAB","Gabon","Sub-Saharan Africa, Central",2001,28.559999,25.5,30.02,81.75,1108,970,1136,3214
"GAB","Gabon","Sub-Saharan Africa, Central",2002,28.18,24.99,29.27,80.199997,1095,954,1110,3159
"GAB","Gabon","Sub-Saharan Africa, Central",2003,27.85,24.5,28.530001,78.720001,1084,936,1084,3104
"GAB","Gabon","Sub-Saharan Africa, Central",2004,27.530001,23.99,27.76,77.209999,1074,919,1059,3052
"GAB","Gabon","Sub-Saharan Africa, Central",2005,27.190001,23.459999,26.940001,75.610001,1063,902,1034,3000
"GAB","Gabon","Sub-Saharan Africa, Central",2006,26.84,22.950001,26.190001,74.07,1053,886,1008,2946
"GAB","Gabon","Sub-Saharan Africa, Central",2007,26.5,22.4,25.530001,72.599998,1044,868,982,2894
"GAB","Gabon","Sub-Saharan Africa, Central",2008,26.16,21.860001,24.809999,71.07,1035,851,960,2846
"GAB","Gabon","Sub-Saharan Africa, Central",2009,25.889999,21.360001,24.07,69.639999,1029,834,938,2801
"GBR","United Kingdom","Europe, Western",2000,3.97,2.23,0.57999998,6.77,2764,1564,437,4765
"GBR","United Kingdom","Europe, Western",2001,3.74,2.0899999,0.54000002,6.3600001,2599,1456,419,4474
"GBR","United Kingdom","Europe, Western",2002,3.6400001,2.03,0.52999997,6.1900001,2531,1411,390,4333
"GBR","United Kingdom","Europe, Western",2003,3.71,2.0699999,0.54000002,6.3099999,2591,1438,371,4400
"GBR","United Kingdom","Europe, Western",2004,3.6500001,2.03,0.52999997,6.1999998,2578,1435,368,4380
"GBR","United Kingdom","Europe, Western",2005,3.5899999,1.99,0.51999998,6.0999999,2573,1425,371,4368
"GBR","United Kingdom","Europe, Western",2006,3.5799999,1.99,0.51999998,6.0799999,2597,1438,367,4402
"GBR","United Kingdom","Europe, Western",2007,3.5,1.9400001,0.50999999,5.9400001,2575,1427,368,4370
"GBR","United Kingdom","Europe, Western",2008,3.3800001,1.88,0.49000001,5.7399998,2511,1398,369,4278
"GBR","United Kingdom","Europe, Western",2009,3.26,1.8,0.47999999,5.5300002,2441,1352,365,4158
"GEO","Georgia","Asia, Central",2000,17.299999,13.24,5.0500002,35.220001,996,771,336,2103
"GEO","Georgia","Asia, Central",2001,16.639999,12.3,4.75,33.360001,935,700,304,1939
"GEO","Georgia","Asia, Central",2002,16.02,11.43,4.48,31.620001,884,638,277,1799
"GEO","Georgia","Asia, Central",2003,15.45,10.67,4.21,30.049999,842,586,254,1682
"GEO","Georgia","Asia, Central",2004,14.91,10.02,3.98,28.66,804,543,234,1582
"GEO","Georgia","Asia, Central",2005,14.51,9.46,3.8199999,27.559999,776,507,218,1501
"GEO","Georgia","Asia, Central",2006,14.1,8.9799995,3.6400001,26.51,748,477,205,1431
"GEO","Georgia","Asia, Central",2007,13.77,8.6199999,3.52,25.709999,725,453,195,1373
"GEO","Georgia","Asia, Central",2008,13.5,8.25,3.4100001,24.969999,705,430,186,1321
"GEO","Georgia","Asia, Central",2009,13.27,7.96,3.29,24.35,687,411,179,1277
"GHA","Ghana","Sub-Saharan Africa, West",2000,33.68,24.530001,43.689999,98.559998,22693,16141,27817,66651
"GHA","Ghana","Sub-Saharan Africa, West",2001,33.080002,23.940001,42.400002,96.25,22614,16000,27430,66044
"GHA","Ghana","Sub-Saharan Africa, West",2002,32.470001,23.35,41.110001,93.910004,22527,15852,27033,65413
"GHA","Ghana","Sub-Saharan Africa, West",2003,31.889999,22.780001,39.82,91.620003,22461,15697,26629,64788
"GHA","Ghana","Sub-Saharan Africa, West",2004,31.299999,22.200001,38.619999,89.389999,22377,15550,26223,64150
"GHA","Ghana","Sub-Saharan Africa, West",2005,30.690001,21.66,37.439999,87.18,22272,15404,25831,63507
"GHA","Ghana","Sub-Saharan Africa, West",2006,30.129999,21.129999,36.279999,85.059998,22190,15245,25459,62894
"GHA","Ghana","Sub-Saharan Africa, West",2007,29.59,20.620001,35.189999,83.040001,22094,15095,25081,62271
"GHA","Ghana","Sub-Saharan Africa, West",2008,29.09,20.16,34.169998,81.18,22013,14947,24709,61669
"GHA","Ghana","Sub-Saharan Africa, West",2009,28.6,19.68,33.150002,79.290001,21907,14791,24358,61055
"GIN","Guinea","Sub-Saharan Africa, West",2000,48.470001,53.759998,82.830002,174.21001,17276,18477,26825,62578
"GIN","Guinea","Sub-Saharan Africa, West",2001,47.310001,52.16,79.75,169.00999,17059,18192,26311,61561
"GIN","Guinea","Sub-Saharan Africa, West",2002,46.130001,50.619999,76.830002,163.99001,16824,17880,25741,60445
"GIN","Guinea","Sub-Saharan Africa, West",2003,45.040001,49.220001,73.970001,159.21001,16616,17646,25166,59428
"GIN","Guinea","Sub-Saharan Africa, West",2004,43.98,47.919998,71.400002,154.78999,16416,17451,24554,58421
"GIN","Guinea","Sub-Saharan Africa, West",2005,42.970001,46.619999,69.029999,150.57001,16234,17194,23960,57388
"GIN","Guinea","Sub-Saharan Africa, West",2006,42.060001,45.400002,66.709999,146.56,16091,16933,23486,56510
"GIN","Guinea","Sub-Saharan Africa, West",2007,41.200001,44.23,64.57,142.78,15960,16710,23045,55715
"GIN","Guinea","Sub-Saharan Africa, West",2008,40.43,43.130001,62.41,139.12,15859,16485,22627,54971
"GIN","Guinea","Sub-Saharan Africa, West",2009,39.650002,42.150002,60.59,135.87,15749,16306,22219,54274
"GMB","Gambia","Sub-Saharan Africa, West",2000,35.07,35.939999,54.860001,120.78,1875,1893,2705,6473
"GMB","Gambia","Sub-Saharan Africa, West",2001,33.860001,34.439999,51.919998,115.56,1849,1859,2663,6372
"GMB","Gambia","Sub-Saharan Africa, West",2002,32.599998,32.880001,48.98,110.23,1814,1817,2599,6230
"GMB","Gambia","Sub-Saharan Africa, West",2003,31.530001,31.43,46.150002,105.26,1786,1765,2515,6066
"GMB","Gambia","Sub-Saharan Africa, West",2004,30.43,29.9,43.470001,100.31,1753,1714,2427,5894
"GMB","Gambia","Sub-Saharan Africa, West",2005,29.42,28.549999,41.150002,95.93,1722,1659,2335,5717
"GMB","Gambia","Sub-Saharan Africa, West",2006,28.549999,27.35,38.990002,91.959999,1697,1611,2252,5559
"GMB","Gambia","Sub-Saharan Africa, West",2007,27.82,26.360001,37.330002,88.779999,1677,1570,2175,5422
"GMB","Gambia","Sub-Saharan Africa, West",2008,27.02,25.389999,35.66,85.540001,1652,1536,2112,5300
"GMB","Gambia","Sub-Saharan Africa, West",2009,26.41,24.57,34.48,83.07,1636,1502,2053,5191
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2000,50.540001,56.34,97.190002,191.10001,2856,3032,4805,10694
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2001,49.799999,55.169998,94.889999,187.41,2869,3032,4808,10709
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2002,49.09,54.209999,92.669998,183.98,2881,3032,4801,10715
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2003,48.310001,53.189999,90.540001,180.50999,2888,3037,4792,10717
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2004,47.470001,52.27,88.459999,177.11,2889,3041,4779,10708
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2005,46.82,51.290001,86.349998,173.78999,2899,3036,4765,10700
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2006,46.099998,50.360001,84.5,170.67999,2903,3036,4746,10685
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2007,45.400002,49.439999,82.660004,167.61,2906,3033,4731,10669
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2008,44.709999,48.57,80.800003,164.55,2906,3044,4719,10668
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",2009,43.959999,47.700001,79.07,161.56,2899,3039,4684,10621
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2000,44.380001,63.709999,83.860001,180.3,951,1295,1561,3807
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2001,44.330002,63.66,83.779999,180.14,964,1314,1581,3858
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2002,44.380001,63.68,83.75,180.17999,980,1333,1600,3913
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2003,44.459999,63.59,83.730003,180.14,999,1353,1622,3974
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2004,44.549999,63.59,83.879997,180.36,1021,1377,1647,4044
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2005,44.630001,63.669998,83.849998,180.47,1044,1406,1677,4126
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2006,44.560001,63.799999,83.93,180.59,1065,1440,1709,4215
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2007,44.540001,63.73,84.129997,180.7,1090,1473,1744,4307
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2008,44.490002,63.689999,83.839996,180.36,1114,1507,1785,4407
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",2009,44.439999,63.689999,83.690002,180.17999,1139,1542,1823,4504
"GRC","Greece","Europe, Western",2000,4.5900002,1.88,0.47999999,6.9400001,478,197,54,729
"GRC","Greece","Europe, Western",2001,4.4099998,1.8099999,0.47,6.6799998,460,188,51,699
"GRC","Greece","Europe, Western",2002,4.2199998,1.73,0.44999999,6.4000001,441,181,49,671
"GRC","Greece","Europe, Western",2003,3.8,1.5599999,0.41,5.77,400,166,47,613
"GRC","Greece","Europe, Western",2004,3.6700001,1.51,0.40000001,5.5799999,387,160,45,592
"GRC","Greece","Europe, Western",2005,3.51,1.45,0.38,5.3299999,373,154,42,568
"GRC","Greece","Europe, Western",2006,3.3399999,1.38,0.36000001,5.0799999,356,147,41,544
"GRC","Greece","Europe, Western",2007,2.96,1.23,0.33000001,4.5100002,317,133,39,490
"GRC","Greece","Europe, Western",2008,2.6800001,1.11,0.30000001,4.0900002,287,120,37,444
"GRC","Greece","Europe, Western",2009,2.53,1.0599999,0.28999999,3.8699999,270,113,34,417
"GRD","Grenada","Caribbean",2000,12.37,6.6599998,2.73,21.629999,24,13,6,43
"GRD","Grenada","Caribbean",2001,12.15,6.5700002,2.6700001,21.26,24,13,5,42
"GRD","Grenada","Caribbean",2002,11.89,6.4000001,2.5899999,20.76,23,12,5,41
"GRD","Grenada","Caribbean",2003,11.43,6.1399999,2.46,19.92,22,12,5,39
"GRD","Grenada","Caribbean",2004,10.88,5.7399998,2.3099999,18.82,21,11,5,37
"GRD","Grenada","Caribbean",2005,10.16,5.27,2.1199999,17.469999,20,10,5,35
"GRD","Grenada","Caribbean",2006,9.4700003,4.8400002,1.95,16.200001,19,10,4,33
"GRD","Grenada","Caribbean",2007,8.7600002,4.4400001,1.77,14.91,17,9,4,30
"GRD","Grenada","Caribbean",2008,8.0600004,4.04,1.6,13.65,16,8,4,28
"GRD","Grenada","Caribbean",2009,7.48,3.6700001,1.45,12.56,15,8,3,26
"GTM","Guatemala","Latin America, Central",2000,15.5,24.049999,11.18,49.919998,6408,9898,4634,20940
"GTM","Guatemala","Latin America, Central",2001,14.9,23.18,10.5,47.84,6250,9689,4441,20380
"GTM","Guatemala","Latin America, Central",2002,14.3,22.309999,9.8900003,45.82,6083,9467,4249,19798
"GTM","Guatemala","Latin America, Central",2003,13.74,21.440001,9.2700005,43.830002,5923,9221,4064,19208
"GTM","Guatemala","Latin America, Central",2004,13.16,20.610001,8.6800003,41.889999,5741,8976,3881,18598
"GTM","Guatemala","Latin America, Central",2005,12.59,19.77,8.1199999,39.970001,5554,8711,3692,17957
"GTM","Guatemala","Latin America, Central",2006,12.08,19,7.5999999,38.220001,5380,8452,3505,17338
"GTM","Guatemala","Latin America, Central",2007,11.56,18.27,7.1199999,36.52,5196,8202,3324,16722
"GTM","Guatemala","Latin America, Central",2008,11.09,17.540001,6.6900001,34.93,5027,7943,3148,16118
"GTM","Guatemala","Latin America, Central",2009,10.64,16.809999,6.27,33.360001,4860,7677,2985,15521
"GUY","Guyana","Caribbean",2000,25.139999,15.45,6.9099998,46.84,439,269,125,833
"GUY","Guyana","Caribbean",2001,24.540001,15.07,6.6999998,45.68,417,256,120,794
"GUY","Guyana","Caribbean",2002,24.030001,14.69,6.5,44.610001,397,242,115,754
"GUY","Guyana","Caribbean",2003,23.52,14.37,6.3299999,43.650002,376,230,109,715
"GUY","Guyana","Caribbean",2004,23.120001,14.05,6.1199999,42.740002,358,217,103,677
"GUY","Guyana","Caribbean",2005,22.67,13.7,5.9899998,41.830002,339,205,97,641
"GUY","Guyana","Caribbean",2006,22.219999,13.45,5.8400002,41,322,194,91,607
"GUY","Guyana","Caribbean",2007,21.780001,13.14,5.73,40.16,306,184,86,576
"GUY","Guyana","Caribbean",2008,21.389999,12.88,5.6199999,39.43,292,175,82,549
"GUY","Guyana","Caribbean",2009,21.08,12.59,5.5100002,38.73,281,167,78,525
"HND","Honduras","Latin America, Central",2000,16.440001,11.99,8.6099997,36.599998,3249,2370,1817,7435
"HND","Honduras","Latin America, Central",2001,15.89,11.41,8.04,34.950001,3140,2257,1705,7102
"HND","Honduras","Latin America, Central",2002,15.35,10.83,7.4899998,33.299999,3035,2145,1595,6776
"HND","Honduras","Latin America, Central",2003,14.82,10.26,6.9899998,31.75,2937,2035,1488,6461
"HND","Honduras","Latin America, Central",2004,14.32,9.7399998,6.5300002,30.290001,2844,1937,1390,6171
"HND","Honduras","Latin America, Central",2005,13.81,9.2200003,6.0799999,28.84,2752,1841,1302,5895
"HND","Honduras","Latin America, Central",2006,13.28,8.7200003,5.6799998,27.440001,2659,1749,1218,5626
"HND","Honduras","Latin America, Central",2007,12.81,8.25,5.3000002,26.139999,2575,1661,1141,5377
"HND","Honduras","Latin America, Central",2008,12.33,7.8099999,4.9400001,24.889999,2489,1580,1071,5140
"HND","Honduras","Latin America, Central",2009,11.89,7.4000001,4.5999999,23.709999,2408,1501,1005,4913
"HRV","Croatia","Europe, Central",2000,5.8000002,2.1300001,0.63,8.54,258,95,31,384
"HRV","Croatia","Europe, Central",2001,5.6399999,2.0599999,0.61000001,8.29,244,89,29,363
"HRV","Croatia","Europe, Central",2002,5.4200001,1.96,0.58999997,7.9499998,229,83,28,340
"HRV","Croatia","Europe, Central",2003,5.1999998,1.87,0.56999999,7.6199999,216,78,26,321
