"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"LAO","Lao People's Democratic Republic","Asia, Southeast",1992,42.869999,44.439999,53.18,134.05,7706,7821,9006,24533
"LAO","Lao People's Democratic Republic","Asia, Southeast",1993,41.830002,42.59,50.07,128.57001,7621,7644,8657,23922
"LAO","Lao People's Democratic Republic","Asia, Southeast",1994,40.990002,41.099998,47.209999,123.82,7553,7426,8311,23290
"LAO","Lao People's Democratic Republic","Asia, Southeast",1995,40,39.560001,44.580002,119.08,7429,7248,7976,22653
"LAO","Lao People's Democratic Republic","Asia, Southeast",1996,39.07,38.049999,42.080002,114.54,7269,7004,7638,21911
"LAO","Lao People's Democratic Republic","Asia, Southeast",1997,38.209999,36.650002,39.860001,110.39,7070,6725,7300,21095
"LAO","Lao People's Democratic Republic","Asia, Southeast",1998,37.34,35.23,37.720001,106.28,6824,6416,6955,20195
"LAO","Lao People's Democratic Republic","Asia, Southeast",1999,36.459999,33.799999,35.580002,102.15,6541,6069,6584,19195
"LBN","Lebanon","North Africa / Middle East",1990,17.110001,10.19,4.4000001,31.41,1352,827,393,2572
"LBN","Lebanon","North Africa / Middle East",1991,16.76,9.71,4.1300001,30.33,1331,768,362,2462
"LBN","Lebanon","North Africa / Middle East",1992,16.25,9.1199999,3.8399999,28.959999,1304,733,326,2363
"LBN","Lebanon","North Africa / Middle East",1993,15.46,8.4899998,3.49,27.23,1255,694,307,2256
"LBN","Lebanon","North Africa / Middle East",1994,14.52,7.6999998,3.0599999,25.1,1191,641,285,2116
"LBN","Lebanon","North Africa / Middle East",1995,13.4,6.8000002,2.5899999,22.65,1106,575,257,1939
"LBN","Lebanon","North Africa / Middle East",1996,12.25,5.8800001,2.1300001,20.15,1011,500,225,1736
"LBN","Lebanon","North Africa / Middle East",1997,11.12,5.0500002,1.76,17.85,910,427,190,1528
"LBN","Lebanon","North Africa / Middle East",1998,10.19,4.4200001,1.47,16.01,820,366,157,1343
"LBN","Lebanon","North Africa / Middle East",1999,9.46,3.96,1.27,14.63,743,318,131,1192
"LBR","Liberia","Sub-Saharan Africa, West",1990,65.559998,95.75,95.110001,235.39999,6473,8938,8290,23701
"LBR","Liberia","Sub-Saharan Africa, West",1991,64.959999,94.720001,93.949997,233.05,6292,8710,8146,23149
"LBR","Liberia","Sub-Saharan Africa, West",1992,64.260002,93.300003,92.209999,229.8,6134,8454,7919,22508
"LBR","Liberia","Sub-Saharan Africa, West",1993,63.080002,91.389999,89.629997,225.00999,5981,8228,7651,21860
"LBR","Liberia","Sub-Saharan Africa, West",1994,61.75,88.889999,86.849998,219.38,5873,8020,7358,21251
"LBR","Liberia","Sub-Saharan Africa, West",1995,60.169998,86.190002,83.5,212.89,5805,7869,7091,20765
"LBR","Liberia","Sub-Saharan Africa, West",1996,58.419998,83.360001,79.739998,205.74001,5777,7785,6862,20424
"LBR","Liberia","Sub-Saharan Africa, West",1997,56.459999,80.089996,75.940002,197.94,5768,7736,6668,20171
"LBR","Liberia","Sub-Saharan Africa, West",1998,54.470001,76.849998,71.82,189.82001,5774,7706,6524,20003
"LBR","Liberia","Sub-Saharan Africa, West",1999,52.330002,73.449997,67.629997,181.32001,5769,7685,6408,19862
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1990,19.639999,12.59,5.79,37.59,2253,1460,790,4503
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1991,18.93,11.83,5.3499999,35.73,2137,1347,699,4183
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1992,18.25,11.1,4.9400001,33.939999,2049,1254,624,3928
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1993,17.540001,10.42,4.54,32.189999,1974,1178,565,3717
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1994,16.83,9.7200003,4.1700001,30.450001,1909,1109,516,3534
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1995,16.18,9.1199999,3.8199999,28.879999,1860,1051,474,3385
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1996,15.54,8.54,3.51,27.379999,1818,1001,438,3257
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1997,14.91,8.0200005,3.2,25.940001,1780,959,407,3146
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1998,14.31,7.52,2.9400001,24.59,1747,919,378,3045
"LBY","Libyan Arab Jamahiriya","North Africa / Middle East",1999,13.75,7.0500002,2.7,23.35,1720,882,353,2955
"LCA","Saint Lucia","Caribbean",1990,13.19,7.1700001,2.99,23.190001,46,25,11,83
"LCA","Saint Lucia","Caribbean",1991,12.76,6.8899999,2.8599999,22.370001,45,24,10,80
"LCA","Saint Lucia","Caribbean",1992,12.37,6.6500001,2.73,21.620001,44,24,10,78
"LCA","Saint Lucia","Caribbean",1993,11.92,6.4099998,2.6099999,20.82,42,23,10,75
"LCA","Saint Lucia","Caribbean",1994,11.45,6.0900002,2.5,19.93,40,22,9,71
"LCA","Saint Lucia","Caribbean",1995,10.99,5.8299999,2.3699999,19.09,38,20,9,67
"LCA","Saint Lucia","Caribbean",1996,10.58,5.5599999,2.26,18.299999,36,19,8,64
"LCA","Saint Lucia","Caribbean",1997,10.24,5.3499999,2.1500001,17.65,34,18,8,60
"LCA","Saint Lucia","Caribbean",1998,9.9499998,5.1999998,2.0799999,17.15,32,17,7,56
"LCA","Saint Lucia","Caribbean",1999,9.7399998,5.0900002,2.02,16.780001,31,16,7,54
"LKA","Sri Lanka","Asia, Southeast",1990,18.969999,9.6400003,7.2399998,35.450001,6836,3413,2540,12789
"LKA","Sri Lanka","Asia, Southeast",1991,18.77,9.5200005,7.1100001,35.029999,6724,3370,2552,12647
"LKA","Sri Lanka","Asia, Southeast",1992,18.469999,9.25,6.8099999,34.169998,6558,3268,2520,12346
"LKA","Sri Lanka","Asia, Southeast",1993,17.83,8.7399998,6.2600002,32.509998,6265,3092,2428,11786
"LKA","Sri Lanka","Asia, Southeast",1994,16.99,8.1199999,5.5700002,30.4,5889,2857,2262,11008
"LKA","Sri Lanka","Asia, Southeast",1995,15.99,7.3800001,4.8099999,27.959999,5467,2581,2029,10076
"LKA","Sri Lanka","Asia, Southeast",1996,18.02,8.8999996,6.3299999,32.93,6042,2754,1762,10558
"LKA","Sri Lanka","Asia, Southeast",1997,13.83,5.9099998,3.4200001,23.01,4687,2328,1866,8882
"LKA","Sri Lanka","Asia, Southeast",1998,12.86,5.2800002,2.8800001,20.91,4322,1816,1617,7755
"LKA","Sri Lanka","Asia, Southeast",1999,11.99,4.7399998,2.46,19.09,4060,1636,1036,6732
"LSO","Lesotho","Sub-Saharan Africa, Southern",1990,38.639999,35.07,23.83,94.459999,2254,1977,1309,5541
"LSO","Lesotho","Sub-Saharan Africa, Southern",1991,38.59,34.98,23.690001,94.199997,2253,1966,1294,5513
"LSO","Lesotho","Sub-Saharan Africa, Southern",1992,38.66,35.09,23.83,94.489998,2263,1967,1285,5514
"LSO","Lesotho","Sub-Saharan Africa, Southern",1993,38.84,35.419998,24.09,95.209999,2284,1985,1287,5556
"LSO","Lesotho","Sub-Saharan Africa, Southern",1994,39.049999,35.91,24.5,96.260002,2314,2019,1302,5636
"LSO","Lesotho","Sub-Saharan Africa, Southern",1995,39.380001,36.509998,25.07,97.660004,2355,2064,1327,5746
"LSO","Lesotho","Sub-Saharan Africa, Southern",1996,39.759998,37.259998,25.66,99.260002,2399,2119,1363,5882
"LSO","Lesotho","Sub-Saharan Africa, Southern",1997,40.119999,38.07,26.26,100.91,2440,2182,1407,6028
"LSO","Lesotho","Sub-Saharan Africa, Southern",1998,40.459999,38.830002,26.83,102.46,2474,2241,1452,6167
"LSO","Lesotho","Sub-Saharan Africa, Southern",1999,40.68,39.52,27.35,103.79,2494,2295,1495,6284
"LTU","Lithuania","Europe, Eastern",1990,8.0699997,4.8899999,1.53,14.43,440,263,85,789
"LTU","Lithuania","Europe, Eastern",1991,9.7700005,5.6100001,1.76,17.059999,512,282,84,878
"LTU","Lithuania","Europe, Eastern",1992,11.11,6.1599998,1.9299999,19.1,560,300,90,950
"LTU","Lithuania","Europe, Eastern",1993,10.64,5.9400001,1.87,18.360001,516,290,98,904
"LTU","Lithuania","Europe, Eastern",1994,9.6999998,5.5799999,1.75,16.950001,448,263,97,807
"LTU","Lithuania","Europe, Eastern",1995,8.6499996,5.1500001,1.62,15.35,379,231,88,698
"LTU","Lithuania","Europe, Eastern",1996,7.5700002,4.6799998,1.46,13.66,314,199,78,591
"LTU","Lithuania","Europe, Eastern",1997,7.0599999,4.4400001,1.39,12.84,276,176,68,521
"LTU","Lithuania","Europe, Eastern",1998,6.54,4.1900001,1.3200001,12,243,157,60,460
"LTU","Lithuania","Europe, Eastern",1999,6.1399999,4.0300002,1.26,11.4,217,143,54,414
"LUX","Luxembourg","Europe, Western",1990,5.6500001,2.6800001,0.82999998,9.1400003,27,13,4,44
"LUX","Luxembourg","Europe, Western",1991,5.3299999,2.52,0.79000002,8.6199999,27,13,4,43
"LUX","Luxembourg","Europe, Western",1992,4.96,2.3800001,0.74000001,8.0600004,25,12,4,41
"LUX","Luxembourg","Europe, Western",1993,4.5999999,2.2,0.69,7.4699998,24,12,4,39
"LUX","Luxembourg","Europe, Western",1994,4.2600002,2.05,0.63999999,6.9400001,23,11,4,37
"LUX","Luxembourg","Europe, Western",1995,3.98,1.89,0.60000002,6.4699998,22,10,3,35
"LUX","Luxembourg","Europe, Western",1996,3.72,1.8,0.56999999,6.0799999,20,10,3,34
"LUX","Luxembourg","Europe, Western",1997,3.55,1.7,0.55000001,5.79,20,9,3,32
"LUX","Luxembourg","Europe, Western",1998,3.4000001,1.63,0.52999997,5.5500002,19,9,3,31
"LUX","Luxembourg","Europe, Western",1999,3.26,1.5599999,0.5,5.3200002,18,9,3,29
"LVA","Latvia","Europe, Eastern",1990,10.03,5.4899998,1.84,17.280001,359,195,70,624
"LVA","Latvia","Europe, Eastern",1991,10.46,5.6900001,1.91,17.969999,349,188,69,607
"LVA","Latvia","Europe, Eastern",1992,10.97,5.9099998,1.98,18.76,338,180,68,586
"LVA","Latvia","Europe, Eastern",1993,11.41,6.0900002,2.05,19.450001,322,170,66,559
"LVA","Latvia","Europe, Eastern",1994,11.72,6.2199998,2.0999999,19.93,302,160,64,525
"LVA","Latvia","Europe, Eastern",1995,11.78,6.25,2.1099999,20.02,278,148,60,485
"LVA","Latvia","Europe, Eastern",1996,11.51,6.1399999,2.0799999,19.620001,251,135,56,442
"LVA","Latvia","Europe, Eastern",1997,10.95,5.8800001,2,18.74,225,122,51,398
"LVA","Latvia","Europe, Eastern",1998,10.15,5.5500002,1.89,17.5,199,111,46,356
"LVA","Latvia","Europe, Eastern",1999,9.2600002,5.1599998,1.76,16.110001,178,101,41,319
"MAR","Morocco","North Africa / Middle East",1990,34.5,26.049999,18.33,76.889999,25352,19243,14410,59006
"MAR","Morocco","North Africa / Middle East",1991,33.48,24.75,17.030001,73.459999,24245,18025,13228,55497
"MAR","Morocco","North Africa / Middle East",1992,32.560001,23.559999,15.84,70.32,23221,16871,12154,52246
"MAR","Morocco","North Africa / Middle East",1993,31.67,22.42,14.78,67.370003,22229,15803,11173,49204
"MAR","Morocco","North Africa / Middle East",1994,30.790001,21.389999,13.83,64.650002,21265,14827,10282,46373
"MAR","Morocco","North Africa / Middle East",1995,29.969999,20.4,12.96,62.07,20365,13907,9488,43759
"MAR","Morocco","North Africa / Middle East",1996,29.15,19.459999,12.14,59.610001,19494,13057,8764,41315
"MAR","Morocco","North Africa / Middle East",1997,28.4,18.52,11.35,57.209999,18688,12232,8098,39019
"MAR","Morocco","North Africa / Middle East",1998,27.639999,17.639999,10.59,54.91,17912,11475,7474,36861
"MAR","Morocco","North Africa / Middle East",1999,26.889999,16.809999,9.8800001,52.700001,17186,10778,6883,34847
"MDA","Moldova","Europe, Eastern",1990,17.200001,14.77,3.53,35.139999,1389,1212,325,2926
"MDA","Moldova","Europe, Eastern",1991,16.34,14.24,3.4000001,33.639999,1242,1098,301,2641
"MDA","Moldova","Europe, Eastern",1992,15.72,13.81,3.29,32.5,1120,995,276,2391
"MDA","Moldova","Europe, Eastern",1993,15.23,13.51,3.22,31.66,1017,909,253,2179
"MDA","Moldova","Europe, Eastern",1994,14.84,13.28,3.1600001,30.99,933,838,232,2002
"MDA","Moldova","Europe, Eastern",1995,14.47,13.06,3.0999999,30.370001,861,779,213,1853
"MDA","Moldova","Europe, Eastern",1996,13.98,12.75,3.02,29.48,793,726,197,1715
"MDA","Moldova","Europe, Eastern",1997,13.33,12.3,2.9200001,28.32,724,673,182,1579
"MDA","Moldova","Europe, Eastern",1998,12.48,11.73,2.77,26.77,651,619,167,1438
"MDA","Moldova","Europe, Eastern",1999,11.47,11,2.5899999,24.870001,577,561,153,1292
"MDG","Madagascar","Sub-Saharan Africa, East",1990,37.419998,55.07,74.290001,158,19101,27235,33334,79670
"MDG","Madagascar","Sub-Saharan Africa, East",1991,36.709999,53.549999,71.470001,153.46001,19276,27337,33225,79838
"MDG","Madagascar","Sub-Saharan Africa, East",1992,35.990002,52.029999,68.540001,148.78,19398,27331,33093,79822
"MDG","Madagascar","Sub-Saharan Africa, East",1993,35.209999,50.490002,65.660004,144.07001,19465,27263,32786,79515
"MDG","Madagascar","Sub-Saharan Africa, East",1994,34.369999,48.880001,62.41,138.89,19464,27119,32354,78937
"MDG","Madagascar","Sub-Saharan Africa, East",1995,33.5,47.110001,59.150002,133.5,19403,26840,31718,77960
"MDG","Madagascar","Sub-Saharan Africa, East",1996,32.470001,45.16,55.66,127.58,19202,26417,30902,76520
"MDG","Madagascar","Sub-Saharan Africa, East",1997,31.48,43.209999,52.110001,121.62,18964,25802,29909,74675
"MDG","Madagascar","Sub-Saharan Africa, East",1998,30.51,41.27,48.599998,115.7,18684,25099,28761,72544
"MDG","Madagascar","Sub-Saharan Africa, East",1999,29.5,39.34,45.369999,109.98,18333,24338,27492,70163
"MDV","Maldives","Asia, Southeast",1990,33.290001,29.27,28.65,88.480003,288,259,263,809
"MDV","Maldives","Asia, Southeast",1991,31.6,26.969999,25.120001,81.389999,273,238,238,749
"MDV","Maldives","Asia, Southeast",1992,29.83,24.48,22.049999,74.449997,254,215,213,682
"MDV","Maldives","Asia, Southeast",1993,28.190001,22.280001,19.09,67.980003,234,192,188,614
"MDV","Maldives","Asia, Southeast",1994,26.459999,20.190001,16.51,61.860001,212,169,164,545
"MDV","Maldives","Asia, Southeast",1995,24.77,18.190001,14.28,56.18,191,146,140,476
"MDV","Maldives","Asia, Southeast",1996,23.15,16.360001,12.23,50.880001,169,125,118,413
"MDV","Maldives","Asia, Southeast",1997,21.59,14.71,10.43,46.049999,150,107,98,355
"MDV","Maldives","Asia, Southeast",1998,20.110001,13.11,8.9300003,41.59,132,90,81,303
"MDV","Maldives","Asia, Southeast",1999,18.76,11.69,7.6399999,37.630001,117,76,66,259
"MEX","Mexico","Latin America, Central",1990,14.04,21.219999,7.1500001,41.860001,33069,50073,17654,100797
"MEX","Mexico","Latin America, Central",1991,13.49,20.139999,6.6399999,39.77,31924,47751,16554,96229
"MEX","Mexico","Latin America, Central",1992,12.97,19.110001,6.1799998,37.810001,30754,45415,15519,91688
"MEX","Mexico","Latin America, Central",1993,12.47,18.17,5.7399998,35.990002,29542,43146,14540,87228
"MEX","Mexico","Latin America, Central",1994,11.99,17.280001,5.3499999,34.25,28274,40866,13599,82739
"MEX","Mexico","Latin America, Central",1995,11.52,16.43,4.9899998,32.619999,26974,38605,12687,78266
"MEX","Mexico","Latin America, Central",1996,11.08,15.65,4.6500001,31.08,25702,36428,11819,73949
"MEX","Mexico","Latin America, Central",1997,10.66,14.9,4.3299999,29.620001,24492,34335,10972,69799
"MEX","Mexico","Latin America, Central",1998,10.26,14.2,4.04,28.26,23343,32389,10150,65882
"MEX","Mexico","Latin America, Central",1999,9.8900003,13.55,3.78,26.99,22276,30600,9388,62264
"MHL","Marshall Islands","Oceania",1991,25.959999,17.629999,7.9899998,50.779999,32,22,10,64
"MHL","Marshall Islands","Oceania",1992,26.049999,17.65,8.0100002,50.900002,32,22,10,64
"MHL","Marshall Islands","Oceania",1993,26.049999,17.57,8.0200005,50.84,32,22,10,64
"MHL","Marshall Islands","Oceania",1994,26.09,17.49,8.0100002,50.790001,33,22,10,65
"MHL","Marshall Islands","Oceania",1995,25.92,17.43,7.96,50.52,33,22,10,65
"MHL","Marshall Islands","Oceania",1996,25.76,17.309999,7.8800001,50.18,33,22,10,65
"MHL","Marshall Islands","Oceania",1997,25.540001,17.110001,7.7600002,49.639999,33,22,10,65
"MHL","Marshall Islands","Oceania",1998,25.25,16.82,7.6599998,48.990002,32,22,10,64
"MHL","Marshall Islands","Oceania",1999,24.969999,16.540001,7.4699998,48.259998,32,22,10,64
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1990,15.17,9.6599998,1.58,26.219999,500,318,54,873
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1991,14.89,9.3999996,1.55,25.66,484,304,52,841
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1992,14.66,9.1700001,1.52,25.18,468,292,51,810
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1993,14.4,8.9799995,1.5,24.709999,451,280,49,780
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1994,14.1,8.7399998,1.47,24.15,431,267,47,745
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1995,13.66,8.3800001,1.4299999,23.33,407,250,46,703
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1996,13.18,7.96,1.38,22.379999,381,232,44,656
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1997,12.57,7.5100002,1.3200001,21.27,352,213,41,606
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1998,11.96,7.02,1.25,20.129999,325,193,39,557
"MKD","Macedonia, the Former Yugoslav Republic of","Europe, Central",1999,11.44,6.6100001,1.1900001,19.139999,302,176,36,513
"MLI","Mali","Sub-Saharan Africa, West",1990,68.480003,64.809998,143.71001,254.03999,27697,24375,49866,101938
"MLI","Mali","Sub-Saharan Africa, West",1991,67.699997,63.959999,141.17999,250.53,27763,24425,49817,102005
"MLI","Mali","Sub-Saharan Africa, West",1992,66.919998,63.139999,138.8,247.17,27796,24458,49768,102022
"MLI","Mali","Sub-Saharan Africa, West",1993,66.290001,62.360001,136.42999,243.95,27857,24454,49706,102018
"MLI","Mali","Sub-Saharan Africa, West",1994,65.599998,61.540001,134.11,240.7,27883,24446,49588,101917
"MLI","Mali","Sub-Saharan Africa, West",1995,64.82,60.709999,131.67999,237.25999,27866,24422,49416,101704
"MLI","Mali","Sub-Saharan Africa, West",1996,63.939999,59.759998,128.8,233.24001,27811,24371,49176,101359
"MLI","Mali","Sub-Saharan Africa, West",1997,62.939999,58.599998,125.78,228.82001,27724,24259,48794,100776
"MLI","Mali","Sub-Saharan Africa, West",1998,61.830002,57.290001,122.39,223.82001,27610,24095,48320,100024
"MLI","Mali","Sub-Saharan Africa, West",1999,60.52,55.889999,118.69,218.31,27444,23920,47761,99124
"MLT","Malta","Europe, Western",1990,6.9899998,3.3299999,1.01,11.29,38,18,6,61
"MLT","Malta","Europe, Western",1991,6.8899999,3.29,0.99000001,11.13,37,18,6,60
"MLT","Malta","Europe, Western",1992,6.7800002,3.22,0.98000002,10.94,36,17,5,58
"MLT","Malta","Europe, Western",1993,6.5500002,3.1500001,0.95999998,10.63,34,16,5,56
"MLT","Malta","Europe, Western",1994,6.3200002,3.0699999,0.94,10.31,32,16,5,53
"MLT","Malta","Europe, Western",1995,6.1199999,2.9300001,0.89999998,9.9200001,31,15,5,50
"MLT","Malta","Europe, Western",1996,5.8299999,2.79,0.86000001,9.46,29,14,5,47
"MLT","Malta","Europe, Western",1997,5.3600001,2.5699999,0.80000001,8.6999998,26,12,4,42
"MLT","Malta","Europe, Western",1998,4.9299998,2.3599999,0.73000002,8,23,11,4,38
"MLT","Malta","Europe, Western",1999,4.6300001,2.23,0.69999999,7.5500002,21,10,4,34
"MMR","Myanmar","Asia, Southeast",1990,40.509998,39.950001,44.860001,120.17,44548,43151,48254,135953
"MMR","Myanmar","Asia, Southeast",1991,39.66,38.84,43.220001,116.86,43087,41756,46498,131342
"MMR","Myanmar","Asia, Southeast",1992,38.849998,37.709999,41.25,113.25,41649,40041,44411,126102
"MMR","Myanmar","Asia, Southeast",1993,37.73,36.330002,39.169998,109.01,39927,38392,42104,120424
"MMR","Myanmar","Asia, Southeast",1994,36.880001,34.84,37,104.83,38499,36306,39581,114386
"MMR","Myanmar","Asia, Southeast",1995,35.939999,33.279999,34.919998,100.57,37067,34354,37092,108513
"MMR","Myanmar","Asia, Southeast",1996,34.830002,31.91,32.639999,96.129997,35565,32594,34640,102799
"MMR","Myanmar","Asia, Southeast",1997,33.759998,30.42,30.620001,91.839996,34223,30887,32208,97317
"MMR","Myanmar","Asia, Southeast",1998,32.869999,29.18,28.58,87.93,33175,29323,29915,92413
"MMR","Myanmar","Asia, Southeast",1999,31.73,27.870001,26.379999,83.540001,31993,28101,27864,87958
"MNE","Montenegro","Europe, Central",1990,13.56,9.6499996,2.05,25.08,87,61,11,159
"MNE","Montenegro","Europe, Central",1991,12.91,9.0699997,1.9400001,23.76,91,63,11,165
"MNE","Montenegro","Europe, Central",1992,12.22,8.5100002,1.85,22.43,93,64,12,170
"MNE","Montenegro","Europe, Central",1993,11.54,7.8800001,1.76,21.049999,94,64,12,170
"MNE","Montenegro","Europe, Central",1994,10.88,7.4000001,1.65,19.83,92,63,13,168
"MNE","Montenegro","Europe, Central",1995,10.27,6.9200001,1.5700001,18.66,89,60,13,163
"MNE","Montenegro","Europe, Central",1996,9.6599998,6.5100002,1.5,17.57,85,58,13,156
"MNE","Montenegro","Europe, Central",1997,9.1000004,6.0900002,1.42,16.52,80,54,13,147
"MNE","Montenegro","Europe, Central",1998,8.6199999,5.6999998,1.36,15.61,76,50,13,139
"MNE","Montenegro","Europe, Central",1999,8.1599998,5.3099999,1.29,14.7,71,47,12,130
"MNG","Mongolia","Asia, Central",1990,32.98,48.389999,16.01,94.510002,2332,3447,1119,6898
"MNG","Mongolia","Asia, Central",1991,32.139999,45.970001,15.24,90.699997,2214,3206,1068,6488
"MNG","Mongolia","Asia, Central",1992,31.34,43.540001,14.49,86.93,2086,2946,1007,6039
"MNG","Mongolia","Asia, Central",1993,30.48,41.119999,13.8,83.18,1946,2681,941,5567
"MNG","Mongolia","Asia, Central",1994,29.639999,38.810001,13.09,79.5,1806,2418,871,5095
"MNG","Mongolia","Asia, Central",1995,28.709999,36.630001,12.36,75.860001,1664,2173,800,4636
"MNG","Mongolia","Asia, Central",1996,27.879999,34.310001,11.71,72.220001,1534,1937,727,4198
"MNG","Mongolia","Asia, Central",1997,26.99,32.110001,11.03,68.620003,1413,1724,657,3794
"MNG","Mongolia","Asia, Central",1998,26.15,30.02,10.39,65.190002,1307,1536,592,3435
"MNG","Mongolia","Asia, Central",1999,25.25,28,9.75,61.790001,1214,1376,532,3122
"MOZ","Mozambique","Sub-Saharan Africa, East",1990,59.360001,94,92.489998,226.60001,35964,53367,47144,136475
"MOZ","Mozambique","Sub-Saharan Africa, East",1991,58.709999,92.860001,90.580002,223.46001,36282,53792,47036,137110
"MOZ","Mozambique","Sub-Saharan Africa, East",1992,57.830002,91.290001,88.010002,219.19,36596,54221,46855,137671
"MOZ","Mozambique","Sub-Saharan Africa, East",1993,56.77,89.279999,85.110001,214.09,36880,54550,46578,138009
"MOZ","Mozambique","Sub-Saharan Africa, East",1994,55.52,87.209999,81.809998,208.42999,37105,54883,46251,138239
"MOZ","Mozambique","Sub-Saharan Africa, East",1995,54.150002,84.779999,78.330002,202.14999,37281,55118,45839,138238
"MOZ","Mozambique","Sub-Saharan Africa, East",1996,52.650002,82.129997,74.589996,195.32001,37405,55228,45331,137964
"MOZ","Mozambique","Sub-Saharan Africa, East",1997,51.09,79.190002,70.529999,187.86,37479,55161,44709,137349
"MOZ","Mozambique","Sub-Saharan Africa, East",1998,49.41,76.059998,66.279999,179.92,37426,54904,43895,136225
"MOZ","Mozambique","Sub-Saharan Africa, East",1999,47.509998,72.639999,62.169998,171.62,37119,54379,42877,134375
"MRT","Mauritania","Sub-Saharan Africa, West",1990,40.560001,30.370001,46.299999,112.77,3225,2333,3364,8922
"MRT","Mauritania","Sub-Saharan Africa, West",1991,40.110001,29.889999,45.32,111.01,3247,2332,3353,8932
"MRT","Mauritania","Sub-Saharan Africa, West",1992,39.66,29.43,44.470001,109.37,3269,2338,3349,8956
"MRT","Mauritania","Sub-Saharan Africa, West",1993,39.27,29.040001,43.75,107.98,3295,2347,3346,8987
"MRT","Mauritania","Sub-Saharan Africa, West",1994,38.950001,28.690001,43.169998,106.82,3327,2358,3352,9037
"MRT","Mauritania","Sub-Saharan Africa, West",1995,38.619999,28.34,42.599998,105.66,3360,2373,3367,9100
"MRT","Mauritania","Sub-Saharan Africa, West",1996,38.32,28.02,42.049999,104.58,3397,2389,3385,9171
"MRT","Mauritania","Sub-Saharan Africa, West",1997,37.98,27.73,41.599998,103.57,3430,2410,3405,9245
"MRT","Mauritania","Sub-Saharan Africa, West",1998,37.700001,27.440001,41.110001,102.57,3469,2428,3430,9328
"MRT","Mauritania","Sub-Saharan Africa, West",1999,37.369999,27.139999,40.560001,101.48,3504,2451,3458,9413
"MUS","Mauritius","Asia, Southeast",1990,15.35,7.0500002,2.1900001,24.43,332,153,49,534
"MUS","Mauritius","Asia, Southeast",1991,14.57,6.46,1.96,22.860001,321,144,47,512
"MUS","Mauritius","Asia, Southeast",1992,13.82,5.8800001,1.74,21.33,309,133,43,485
"MUS","Mauritius","Asia, Southeast",1993,13.2,5.4000001,1.5700001,20.07,297,123,40,459
"MUS","Mauritius","Asia, Southeast",1994,12.77,5.0900002,1.46,19.219999,287,115,36,437
"MUS","Mauritius","Asia, Southeast",1995,12.63,4.9899998,1.4400001,18.959999,281,110,33,424
"MUS","Mauritius","Asia, Southeast",1996,12.74,5.0500002,1.46,19.16,279,109,32,420
"MUS","Mauritius","Asia, Southeast",1997,12.93,5.1799998,1.5,19.52,278,109,32,419
"MUS","Mauritius","Asia, Southeast",1998,13.07,5.2800002,1.53,19.780001,275,110,32,417
"MUS","Mauritius","Asia, Southeast",1999,13,5.27,1.52,19.690001,269,108,32,410
"MWI","Malawi","Sub-Saharan Africa, East",1990,48.549999,70.120003,108.56,211.32001,22133,30237,42160,94530
"MWI","Malawi","Sub-Saharan Africa, East",1991,47.830002,68.900002,105.51,206.98,22320,30503,42461,95284
"MWI","Malawi","Sub-Saharan Africa, East",1992,47.099998,67.709999,102.41,202.60001,22429,30663,42568,95660
"MWI","Malawi","Sub-Saharan Africa, East",1993,46.290001,66.300003,99.489998,198.12,22450,30685,42447,95582
"MWI","Malawi","Sub-Saharan Africa, East",1994,45.529999,64.959999,96.230003,193.42,22443,30599,42198,95241
"MWI","Malawi","Sub-Saharan Africa, East",1995,44.549999,63.490002,92.639999,188.11,22293,30529,41752,94574
"MWI","Malawi","Sub-Saharan Africa, East",1996,43.41,61.709999,88.720001,182.07001,22035,30357,41014,93407
"MWI","Malawi","Sub-Saharan Africa, East",1997,42.139999,59.580002,84.379997,175.22,21692,29888,40001,91581
"MWI","Malawi","Sub-Saharan Africa, East",1998,40.740002,57.25,79.139999,167.23,21271,29245,38793,89309
"MWI","Malawi","Sub-Saharan Africa, East",1999,39.16,54.490002,73.309998,158.12,20745,28603,37212,86561
"MYS","Malaysia","Asia, Southeast",1990,9.4799995,4.54,2.49,16.43,5208,2505,1504,9216
