"iso","country","gbdRegion","year","neoMR","postneoMR","age1_5MR","under5MR","neoDeaths","postneoDeaths","age1_5Deaths","under5Deaths"
"DMA","Dominica","Caribbean",1970,33.389999,21.26,9.7299995,63.139999,195,145,70,410
"DMA","Dominica","Caribbean",1971,32.130001,20.219999,9.2299995,60.459999,191,149,74,413
"DMA","Dominica","Caribbean",1972,29.99,18.540001,8.4300003,56,174,141,73,388
"DMA","Dominica","Caribbean",1973,27.34,16.629999,7.4400001,50.630001,149,124,66,339
"DMA","Dominica","Caribbean",1974,24.469999,14.66,6.4400001,44.970001,124,103,56,282
"DMA","Dominica","Caribbean",1975,21.879999,12.71,5.5300002,39.650002,100,86,45,231
"DMA","Dominica","Caribbean",1976,19.43,10.99,4.7600002,34.830002,81,71,34,186
"DMA","Dominica","Caribbean",1977,17.360001,9.5699997,4.0999999,30.76,65,53,26,144
"DMA","Dominica","Caribbean",1978,15.58,8.3900003,3.5699999,27.33,53,40,20,113
"DMA","Dominica","Caribbean",1979,14.2,7.5300002,3.1600001,24.719999,45,31,16,91
"DNK","Denmark","Europe, Western",1970,10.45,4.4699998,1.5599999,16.42,800,350,131,1281
"DNK","Denmark","Europe, Western",1971,10.15,4.3499999,1.52,15.96,763,333,123,1220
"DNK","Denmark","Europe, Western",1972,9.4700003,4.0900002,1.42,14.91,699,310,117,1127
"DNK","Denmark","Europe, Western",1973,8.6999998,3.78,1.3200001,13.76,631,279,111,1021
"DNK","Denmark","Europe, Western",1974,8.1599998,3.5699999,1.25,12.93,576,255,101,931
"DNK","Denmark","Europe, Western",1975,7.8699999,3.45,1.21,12.49,538,237,93,868
"DNK","Denmark","Europe, Western",1976,7.3699999,3.25,1.13,11.72,488,218,87,792
"DNK","Denmark","Europe, Western",1977,6.8099999,3.01,1.05,10.84,435,195,81,710
"DNK","Denmark","Europe, Western",1978,6.6300001,2.9200001,1.03,10.54,406,179,73,658
"DNK","Denmark","Europe, Western",1979,6.5799999,2.9000001,1.02,10.47,387,170,67,624
"DOM","Dominican Republic","Caribbean",1970,42.290001,43.91,37.509998,118.68,8175,8418,6863,23456
"DOM","Dominican Republic","Caribbean",1971,41.34,42.43,35.889999,114.96,8021,8164,6625,22810
"DOM","Dominican Republic","Caribbean",1972,40.400002,41,34.439999,111.43,7868,7904,6383,22155
"DOM","Dominican Republic","Caribbean",1973,39.490002,39.549999,32.98,107.91,7697,7611,6188,21496
"DOM","Dominican Republic","Caribbean",1974,38.619999,38.169998,31.459999,104.41,7541,7356,5961,20858
"DOM","Dominican Republic","Caribbean",1975,37.740002,36.720001,30.09,100.97,7388,7108,5722,20218
"DOM","Dominican Republic","Caribbean",1976,36.84,35.360001,28.66,97.519997,7240,6870,5489,19598
"DOM","Dominican Republic","Caribbean",1977,36.029999,34.060001,27.200001,94.190002,7121,6644,5263,19029
"DOM","Dominican Republic","Caribbean",1978,35.259998,32.740002,25.780001,90.900002,7021,6436,5035,18492
"DOM","Dominican Republic","Caribbean",1979,34.439999,31.43,24.43,87.639999,6922,6241,4812,17976
"DZA","Algeria","North Africa / Middle East",1970,55.060001,68.57,59.650002,172.36,36955,43935,35202,116092
"DZA","Algeria","North Africa / Middle East",1971,53.689999,65.57,56.07,165.31,36944,43220,34121,114286
"DZA","Algeria","North Africa / Middle East",1972,52.080002,62.689999,52.380001,158.03999,36845,42422,33042,112308
"DZA","Algeria","North Africa / Middle East",1973,50.610001,59.630001,49.009998,150.98,36553,41268,32257,110078
"DZA","Algeria","North Africa / Middle East",1974,49.150002,56.57,45.68,143.92999,36337,40333,31094,107763
"DZA","Algeria","North Africa / Middle East",1975,47.599998,53.779999,42.150002,136.81,35968,39600,29867,105435
"DZA","Algeria","North Africa / Middle East",1976,46.029999,50.810001,38.799999,129.64,35500,38450,28387,102336
"DZA","Algeria","North Africa / Middle East",1977,44.450001,47.759998,35.68,122.56,34956,37449,26856,99260
"DZA","Algeria","North Africa / Middle East",1978,42.790001,44.720001,32.599998,115.41,34266,35870,25190,95326
"DZA","Algeria","North Africa / Middle East",1979,40.77,41.849998,29.700001,108.21,33202,34328,23655,91185
"ECU","Ecuador","Latin America, Andean",1970,36.23,54.240002,44.509998,129.07001,9079,13406,10123,32608
"ECU","Ecuador","Latin America, Andean",1971,34.919998,52.470001,42.330002,124.27,8920,13252,9856,32028
"ECU","Ecuador","Latin America, Andean",1972,33.639999,50.669998,40.130001,119.42,8744,13068,9602,31414
"ECU","Ecuador","Latin America, Andean",1973,32.27,48.84,37.919998,114.45,8537,12800,9397,30733
"ECU","Ecuador","Latin America, Andean",1974,30.92,46.970001,35.82,109.52,8326,12555,9087,29968
"ECU","Ecuador","Latin America, Andean",1975,29.610001,45.189999,33.740002,104.72,8109,12292,8774,29175
"ECU","Ecuador","Latin America, Andean",1976,28.309999,43.389999,31.76,99.989998,7876,12017,8456,28349
"ECU","Ecuador","Latin America, Andean",1977,27.059999,41.639999,29.870001,95.419998,7640,11712,8128,27480
"ECU","Ecuador","Latin America, Andean",1978,25.82,39.98,28.059999,91.010002,7387,11405,7801,26594
"ECU","Ecuador","Latin America, Andean",1979,24.620001,38.32,26.360001,86.720001,7126,11076,7473,25674
"EGY","Egypt","North Africa / Middle East",1970,56.23,89.400002,111.82,236.7,80741,122481,141472,344695
"EGY","Egypt","North Africa / Middle East",1971,55.34,86.629997,106.47,229.03999,80447,120313,136834,337594
"EGY","Egypt","North Africa / Middle East",1972,54.41,83.959999,101.11,221.39,80324,118332,132203,330859
"EGY","Egypt","North Africa / Middle East",1973,53.400002,81.129997,96.010002,213.71001,80265,116026,128341,324631
"EGY","Egypt","North Africa / Middle East",1974,52.419998,78.339996,90.699997,205.86,80482,114424,124137,319043
"EGY","Egypt","North Africa / Middle East",1975,51.369999,75.419998,85.559998,197.97,80757,112921,120044,313722
"EGY","Egypt","North Africa / Middle East",1976,50.310001,72.519997,80.559998,190.14999,81057,111409,116113,308578
"EGY","Egypt","North Africa / Middle East",1977,49.220001,69.610001,75.589996,182.27,81278,109811,112394,303482
"EGY","Egypt","North Africa / Middle East",1978,48.099998,66.660004,70.769997,174.42,81318,107958,108637,297912
"EGY","Egypt","North Africa / Middle East",1979,46.919998,63.619999,65.860001,166.33,81120,105726,104769,291614
"ERI","Eritrea","Sub-Saharan Africa, East",1970,46.689999,55.419998,147.17,232.03999,4058,4622,11252,19932
"ERI","Eritrea","Sub-Saharan Africa, East",1971,45.919998,54.400002,143.08,226.91,4083,4635,11176,19894
"ERI","Eritrea","Sub-Saharan Africa, East",1972,45.259998,53.360001,138.92,221.75999,4110,4652,11106,19868
"ERI","Eritrea","Sub-Saharan Africa, East",1973,44.610001,52.32,134.92999,216.77,4132,4633,11102,19866
"ERI","Eritrea","Sub-Saharan Africa, East",1974,43.869999,51.25,130.85001,211.56,4163,4656,11042,19861
"ERI","Eritrea","Sub-Saharan Africa, East",1975,43.189999,50.209999,126.92,206.58,4199,4675,10983,19857
"ERI","Eritrea","Sub-Saharan Africa, East",1976,42.57,49.23,123.16,201.81,4237,4717,10939,19893
"ERI","Eritrea","Sub-Saharan Africa, East",1977,41.970001,48.290001,119.58,197.25999,4270,4735,10860,19865
"ERI","Eritrea","Sub-Saharan Africa, East",1978,41.349998,47.470001,116.33,193.08,4294,4752,10815,19861
"ERI","Eritrea","Sub-Saharan Africa, East",1979,40.779999,46.75,113.52,189.42,4313,4767,10774,19854
"ESP","Spain","Europe, Western",1970,20.68,9.6999998,2.72,32.82,13963,6828,2036,22827
"ESP","Spain","Europe, Western",1971,19.15,9,2.53,30.43,12942,6298,1900,21141
"ESP","Spain","Europe, Western",1972,16.940001,7.9400001,2.26,26.950001,11461,5720,1774,18955
"ESP","Spain","Europe, Western",1973,15.81,7.4400001,2.1300001,25.209999,10743,5134,1567,17445
"ESP","Spain","Europe, Western",1974,14.71,6.9299998,1.99,23.49,9961,4770,1447,16179
"ESP","Spain","Europe, Western",1975,13.61,6.4200001,1.86,21.77,9137,4394,1362,14892
"ESP","Spain","Europe, Western",1976,12.52,5.9099998,1.73,20.049999,8285,3994,1273,13552
"ESP","Spain","Europe, Western",1977,11.74,5.5500002,1.63,18.83,7593,3642,1182,12418
"ESP","Spain","Europe, Western",1978,11.16,5.29,1.55,17.92,7008,3355,1095,11458
"ESP","Spain","Europe, Western",1979,10.21,4.8200002,1.4299999,16.389999,6192,2995,1020,10208
"EST","Estonia","Europe, Eastern",1970,14.68,6.5599999,2.48,23.57,302,135,49,486
"EST","Estonia","Europe, Eastern",1971,14.36,6.4299998,2.4400001,23.08,299,135,49,483
"EST","Estonia","Europe, Eastern",1972,14.04,6.3400002,2.3900001,22.639999,297,135,49,481
"EST","Estonia","Europe, Eastern",1973,13.76,6.2600002,2.3699999,22.26,295,133,49,477
"EST","Estonia","Europe, Eastern",1974,13.59,6.2199998,2.3399999,22.02,294,133,49,476
"EST","Estonia","Europe, Eastern",1975,13.48,6.1599998,2.3299999,21.85,293,132,49,474
"EST","Estonia","Europe, Eastern",1976,13.43,6.1500001,2.3099999,21.77,292,132,49,474
"EST","Estonia","Europe, Eastern",1977,13.45,6.1599998,2.3199999,21.799999,294,133,49,476
"EST","Estonia","Europe, Eastern",1978,13.48,6.1700001,2.3199999,21.84,296,133,49,479
"EST","Estonia","Europe, Eastern",1979,13.47,6.1700001,2.3199999,21.83,298,134,50,482
"ETH","Ethiopia","Sub-Saharan Africa, East",1970,69.150002,80.980003,129.56,255.36,94904,103314,145828,344046
"ETH","Ethiopia","Sub-Saharan Africa, East",1971,68.739998,80.379997,127.85,253.09,96281,104706,147377,348364
"ETH","Ethiopia","Sub-Saharan Africa, East",1972,68.440002,79.779999,126.39,251.10001,97608,106058,149004,352670
"ETH","Ethiopia","Sub-Saharan Africa, East",1973,68.269997,79.389999,125.54,249.92,99367,106782,151293,357441
"ETH","Ethiopia","Sub-Saharan Africa, East",1974,67.970001,78.93,124.67,248.56,100664,108196,153185,362045
"ETH","Ethiopia","Sub-Saharan Africa, East",1975,67.650002,78.589996,123.88,247.35001,101921,109587,155095,366603
"ETH","Ethiopia","Sub-Saharan Africa, East",1976,67.330002,78.239998,123.18,246.2,103227,111041,156931,371199
"ETH","Ethiopia","Sub-Saharan Africa, East",1977,66.970001,77.660004,122.17,244.56,104598,112395,158821,375814
"ETH","Ethiopia","Sub-Saharan Africa, East",1978,66.519997,77.110001,121.02,242.77,106058,113854,160532,380443
"ETH","Ethiopia","Sub-Saharan Africa, East",1979,65.970001,76.389999,119.21,240.16,107592,115437,162172,385200
"FIN","Finland","Europe, Western",1970,10.93,3.5999999,1.48,15.94,725,248,117,1090
"FIN","Finland","Europe, Western",1971,10.18,3.3900001,1.39,14.9,653,225,106,984
"FIN","Finland","Europe, Western",1972,9.6700001,3.22,1.3200001,14.16,604,208,96,907
"FIN","Finland","Europe, Western",1973,9.1599998,3.0899999,1.25,13.46,567,193,87,847
"FIN","Finland","Europe, Western",1974,9.6700001,3.24,1.3200001,14.18,593,194,81,868
"FIN","Finland","Europe, Western",1975,9.4099998,3.1600001,1.28,13.81,583,195,79,857
"FIN","Finland","Europe, Western",1976,8.4200001,2.8800001,1.17,12.43,530,185,79,795
"FIN","Finland","Europe, Western",1977,7.4899998,2.6199999,1.05,11.13,479,171,75,724
"FIN","Finland","Europe, Western",1978,6.3000002,2.27,0.89999998,9.4499998,409,152,69,629
"FIN","Finland","Europe, Western",1979,5.6500001,2.0699999,0.81999999,8.5100002,369,137,61,567
"FJI","Fiji","Oceania",1970,27.639999,19.379999,8.8900003,54.959999,487,345,162,994
"FJI","Fiji","Oceania",1971,26.809999,18.82,8.5500002,53.299999,475,333,155,963
"FJI","Fiji","Oceania",1972,26.110001,18.190001,8.2200003,51.689999,465,324,149,938
"FJI","Fiji","Oceania",1973,25.450001,17.59,7.9000001,50.150002,461,315,142,918
"FJI","Fiji","Oceania",1974,24.709999,17.040001,7.6100001,48.630001,456,311,137,903
"FJI","Fiji","Oceania",1975,24.030001,16.559999,7.3000002,47.209999,453,308,133,893
"FJI","Fiji","Oceania",1976,23.450001,16.030001,7.0599999,45.880001,452,305,130,887
"FJI","Fiji","Oceania",1977,22.959999,15.51,6.8400002,44.700001,454,302,128,883
"FJI","Fiji","Oceania",1978,22.530001,15.1,6.6700001,43.709999,455,300,127,882
"FJI","Fiji","Oceania",1979,22.15,14.81,6.4899998,42.880001,456,300,126,882
"FRA","France","Europe, Western",1970,10.46,7.04,1.85,19.24,8781,6013,1634,16429
"FRA","France","Europe, Western",1971,10.12,6.79,1.79,18.6,8425,5732,1581,15738
"FRA","France","Europe, Western",1972,9.3299999,6.2800002,1.66,17.18,7707,5314,1508,14530
"FRA","France","Europe, Western",1973,8.5699997,5.7800002,1.54,15.82,7013,4787,1424,13223
"FRA","France","Europe, Western",1974,7.9000001,5.3299999,1.42,14.59,6338,4323,1311,11972
"FRA","France","Europe, Western",1975,8.0200005,5.4200001,1.4400001,14.82,6268,4195,1202,11665
"FRA","France","Europe, Western",1976,7.3600001,4.98,1.33,13.62,5660,3875,1140,10675
"FRA","France","Europe, Western",1977,7.3400002,4.9400001,1.3200001,13.55,5533,3710,1086,10329
"FRA","France","Europe, Western",1978,7.25,4.8899999,1.3099999,13.41,5421,3640,1016,10078
"FRA","France","Europe, Western",1979,7.5,5.0700002,1.35,13.87,5589,3723,990,10302
"FSM","Micronesia, Federated States of","Oceania",1970,53.099998,43.68,23.309999,115.58,129,105,52,286
"FSM","Micronesia, Federated States of","Oceania",1971,51.689999,42.349998,22.469999,112.26,127,103,51,280
"FSM","Micronesia, Federated States of","Oceania",1972,50.27,40.98,21.57,108.83,124,101,50,275
"FSM","Micronesia, Federated States of","Oceania",1973,48.779999,39.650002,20.700001,105.41,121,97,49,267
"FSM","Micronesia, Federated States of","Oceania",1974,47.369999,38.360001,19.879999,102.12,118,94,47,260
"FSM","Micronesia, Federated States of","Oceania",1975,46.040001,36.990002,19.139999,98.910004,116,92,45,253
"FSM","Micronesia, Federated States of","Oceania",1976,44.990002,35.799999,18.459999,96.190002,115,89,44,248
"FSM","Micronesia, Federated States of","Oceania",1977,44.02,34.950001,17.75,93.809998,115,88,43,246
"FSM","Micronesia, Federated States of","Oceania",1978,42.880001,33.91,17.07,91.120003,115,88,42,245
"FSM","Micronesia, Federated States of","Oceania",1979,41.939999,33,16.370001,88.720001,116,88,41,245
"GAB","Gabon","Sub-Saharan Africa, Central",1970,43.75,54.880001,79.239998,167.84,790,961,1264,3015
"GAB","Gabon","Sub-Saharan Africa, Central",1971,42.939999,53.009998,75.75,162.33,803,961,1246,3010
"GAB","Gabon","Sub-Saharan Africa, Central",1972,41.970001,51.189999,72.419998,156.84,817,963,1234,3014
"GAB","Gabon","Sub-Saharan Africa, Central",1973,41.119999,49.439999,69.239998,151.64,831,959,1232,3023
"GAB","Gabon","Sub-Saharan Africa, Central",1974,40.310001,47.66,66.150002,146.5,846,968,1226,3040
"GAB","Gabon","Sub-Saharan Africa, Central",1975,39.48,45.970001,63.209999,141.56,861,972,1217,3050
"GAB","Gabon","Sub-Saharan Africa, Central",1976,38.73,44.310001,60.200001,136.63,876,973,1209,3058
"GAB","Gabon","Sub-Saharan Africa, Central",1977,37.98,42.720001,57.360001,131.89,891,974,1201,3065
"GAB","Gabon","Sub-Saharan Africa, Central",1978,37.18,41.139999,54.560001,127.16,904,974,1190,3068
"GAB","Gabon","Sub-Saharan Africa, Central",1979,36.380001,39.509998,51.91,122.5,916,971,1178,3065
"GBR","United Kingdom","Europe, Western",1970,12.31,7.8499999,1.75,21.790001,10928,6991,1653,19572
"GBR","United Kingdom","Europe, Western",1971,12.3,7.8400002,1.76,21.77,10542,6755,1610,18907
"GBR","United Kingdom","Europe, Western",1972,11.83,7.5100002,1.6900001,20.9,9769,6320,1566,17654
"GBR","United Kingdom","Europe, Western",1973,11.37,7.1700001,1.62,20.040001,9062,5762,1480,16305
"GBR","United Kingdom","Europe, Western",1974,10.88,6.8400002,1.55,19.17,8343,5288,1371,15002
"GBR","United Kingdom","Europe, Western",1975,10.16,6.3400002,1.45,17.860001,7536,4774,1267,13577
"GBR","United Kingdom","Europe, Western",1976,9.25,5.7199998,1.33,16.219999,6692,4221,1154,12067
"GBR","United Kingdom","Europe, Western",1977,8.96,5.5100002,1.28,15.68,6365,3918,1029,11311
"GBR","United Kingdom","Europe, Western",1978,8.9399996,5.5,1.28,15.65,6307,3849,938,11095
"GBR","United Kingdom","Europe, Western",1979,9.0500002,5.5999999,1.29,15.87,6415,3914,902,11231
"GEO","Georgia","Asia, Central",1970,32.990002,47.810001,16.040001,93.989998,2927,4238,1381,8546
"GEO","Georgia","Asia, Central",1971,32.360001,45.990002,15.45,91.129997,2863,4071,1326,8259
"GEO","Georgia","Asia, Central",1972,31.780001,44.18,14.92,88.379997,2807,3911,1274,7991
"GEO","Georgia","Asia, Central",1973,30.969999,42.18,14.26,85.080002,2748,3735,1230,7713
"GEO","Georgia","Asia, Central",1974,30.23,39.950001,13.63,81.660004,2686,3551,1182,7419
"GEO","Georgia","Asia, Central",1975,29.299999,37.639999,12.87,77.849998,2608,3367,1133,7108
"GEO","Georgia","Asia, Central",1976,28.370001,35.169998,12.11,73.900002,2533,3165,1079,6777
"GEO","Georgia","Asia, Central",1977,27.32,32.720001,11.36,69.839996,2450,2965,1022,6437
"GEO","Georgia","Asia, Central",1978,26.280001,30.459999,10.59,65.940002,2371,2773,966,6109
"GEO","Georgia","Asia, Central",1979,25.290001,28.309999,9.8800001,62.240002,2297,2594,911,5801
"GHA","Ghana","Sub-Saharan Africa, West",1970,52.150002,42.959999,90.209999,174.7,21581,17024,32856,71462
"GHA","Ghana","Sub-Saharan Africa, West",1971,51.599998,42.389999,88.639999,172.3,21738,17140,33050,71929
"GHA","Ghana","Sub-Saharan Africa, West",1972,50.98,41.799999,87.050003,169.81,21859,17304,33197,72360
"GHA","Ghana","Sub-Saharan Africa, West",1973,50.349998,41.189999,85.459999,167.28,21978,17185,33289,72452
"GHA","Ghana","Sub-Saharan Africa, West",1974,49.75,40.619999,83.739998,164.69,22051,17212,33293,72556
"GHA","Ghana","Sub-Saharan Africa, West",1975,49.16,40.02,82.019997,162.09,22120,17236,33230,72586
"GHA","Ghana","Sub-Saharan Africa, West",1976,48.52,39.380001,80.339996,159.42,22166,17254,33107,72527
"GHA","Ghana","Sub-Saharan Africa, West",1977,47.880001,38.720001,78.690002,156.77,22211,17246,32953,72411
"GHA","Ghana","Sub-Saharan Africa, West",1978,47.25,38.150002,77.110001,154.25999,22273,17249,32809,72332
"GHA","Ghana","Sub-Saharan Africa, West",1979,46.619999,37.560001,75.550003,151.75,22352,17280,32696,72328
"GIN","Guinea","Sub-Saharan Africa, West",1970,80.599998,96.089996,180.44,318.91,14950,16463,27134,58547
"GIN","Guinea","Sub-Saharan Africa, West",1971,79.610001,94.830002,177.03999,314.39001,14974,16491,27118,58583
"GIN","Guinea","Sub-Saharan Africa, West",1972,78.699997,93.620003,173.42999,309.78,14994,16512,27082,58588
"GIN","Guinea","Sub-Saharan Africa, West",1973,77.709999,92.290001,169.92999,305.09,15011,16424,27150,58585
"GIN","Guinea","Sub-Saharan Africa, West",1974,76.760002,90.910004,166.64999,300.56,15064,16448,27044,58556
"GIN","Guinea","Sub-Saharan Africa, West",1975,75.779999,89.540001,163.22,295.88,15133,16491,26971,58595
"GIN","Guinea","Sub-Saharan Africa, West",1976,74.790001,88.260002,160.07001,291.47,15225,16568,26911,58704
"GIN","Guinea","Sub-Saharan Africa, West",1977,73.830002,86.919998,156.85001,286.98001,15348,16666,26898,58913
"GIN","Guinea","Sub-Saharan Africa, West",1978,72.800003,85.580002,153.78999,282.54999,15479,16793,26929,59201
"GIN","Guinea","Sub-Saharan Africa, West",1979,71.830002,84.32,150.69,278.17001,15641,16944,27009,59594
"GMB","Gambia","Sub-Saharan Africa, West",1970,71.529999,84.370003,166.03,291.01001,1528,1664,2818,6009
"GMB","Gambia","Sub-Saharan Africa, West",1971,69.870003,82.410004,160.41,283.42999,1543,1680,2829,6052
"GMB","Gambia","Sub-Saharan Africa, West",1972,68.550003,80.690002,155.48,276.84,1562,1697,2837,6096
"GMB","Gambia","Sub-Saharan Africa, West",1973,67.129997,78.669998,149.85001,269.31,1563,1699,2889,6151
"GMB","Gambia","Sub-Saharan Africa, West",1974,65.529999,76.540001,145.03999,262.22,1577,1714,2893,6184
"GMB","Gambia","Sub-Saharan Africa, West",1975,63.880001,74.349998,139.83,254.64999,1588,1725,2900,6213
"GMB","Gambia","Sub-Saharan Africa, West",1976,62.27,72.129997,134.14999,246.64,1598,1731,2905,6234
"GMB","Gambia","Sub-Saharan Africa, West",1977,60.34,69.580002,128.3,237.89,1596,1732,2896,6224
"GMB","Gambia","Sub-Saharan Africa, West",1978,58.369999,66.889999,122.3,228.81,1589,1721,2874,6184
"GMB","Gambia","Sub-Saharan Africa, West",1979,56.470001,64.400002,115.85,219.5,1581,1708,2841,6130
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1970,72.790001,85.790001,168.3,294.98999,2090,2189,3380,7658
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1971,72.050003,84.690002,165.53,291.23999,2258,2369,3588,8215
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1972,71.239998,83.459999,162.67,287.23001,2398,2540,3870,8807
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1973,70.519997,82.489998,160.11,283.73999,2484,2642,4212,9338
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1974,69.82,81.760002,157.37,280.28,2529,2727,4485,9741
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1975,69.019997,80.849998,154.97,276.89999,2521,2755,4678,9954
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1976,68.419998,79.940002,152.67,273.75,2483,2729,4775,9988
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1977,67.629997,78.959999,150.89999,270.84,2423,2676,4781,9880
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1978,66.970001,78.269997,148.84,268,2371,2616,4720,9707
"GNB","Guinea-Bissau","Sub-Saharan Africa, West",1979,66.379997,77.379997,146.92999,265.17999,2333,2564,4617,9514
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1970,48.540001,74.089996,102.77,209.57001,532,779,1015,2325
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1971,48.400002,73.830002,101.71,208.3,509,749,993,2251
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1972,48.130001,73.25,100.79,206.78,481,711,964,2156
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1973,47.990002,72.68,99.720001,205.22,445,664,936,2045
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1974,47.669998,72.040001,98.300003,203.14999,415,620,884,1919
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1975,47.32,71.290001,97.040001,201.10001,389,578,825,1792
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1976,47.049999,70.580002,95.980003,199.31,371,544,766,1681
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1977,46.759998,70.019997,94.769997,197.52,364,525,714,1602
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1978,46.5,69.089996,93.419998,195.3,368,519,674,1560
"GNQ","Equatorial Guinea","Sub-Saharan Africa, Central",1979,46.23,68.18,92.099998,193.11,383,529,650,1562
"GRC","Greece","Europe, Western",1970,19.57,7.5799999,1.7,28.66,2923,1217,299,4438
"GRC","Greece","Europe, Western",1971,18.030001,6.9899998,1.58,26.440001,2643,1073,264,3980
"GRC","Greece","Europe, Western",1972,18.950001,7.3400002,1.65,27.75,2727,1025,240,3992
"GRC","Greece","Europe, Western",1973,18.469999,7.1999998,1.63,27.120001,2655,1031,233,3919
"GRC","Greece","Europe, Western",1974,20.1,7.77,1.74,29.4,2872,1039,232,4143
"GRC","Greece","Europe, Western",1975,20.52,7.9400001,1.77,30.01,2948,1102,237,4287
"GRC","Greece","Europe, Western",1976,19.57,7.5799999,1.7,28.66,2834,1105,245,4183
"GRC","Greece","Europe, Western",1977,16.889999,6.5700002,1.5,24.809999,2466,1021,241,3729
"GRC","Greece","Europe, Western",1978,15.16,5.9000001,1.36,22.299999,2208,892,223,3324
"GRC","Greece","Europe, Western",1979,13.91,5.46,1.27,20.540001,2014,809,201,3024
"GRD","Grenada","Caribbean",1970,41.040001,27.83,13.2,80.040001,108,75,36,219
"GRD","Grenada","Caribbean",1971,39.330002,26.52,12.45,76.440002,104,71,34,208
"GRD","Grenada","Caribbean",1972,37.580002,25,11.74,72.660004,99,68,31,198
"GRD","Grenada","Caribbean",1973,35.84,23.65,10.95,68.949997,96,64,30,189
"GRD","Grenada","Caribbean",1974,34.150002,22.35,10.31,65.470001,91,60,28,180
"GRD","Grenada","Caribbean",1975,32.57,21.120001,9.6599998,62.150002,87,57,26,171
"GRD","Grenada","Caribbean",1976,31.209999,20.02,9.1300001,59.279999,84,54,25,163
"GRD","Grenada","Caribbean",1977,29.780001,18.93,8.5900002,56.32,81,52,24,156
"GRD","Grenada","Caribbean",1978,28.139999,17.700001,7.96,52.939999,78,49,22,150
"GRD","Grenada","Caribbean",1979,26.16,16.379999,7.2600002,49.080002,74,47,21,142
"GTM","Guatemala","Latin America, Central",1970,47.650002,70.440002,68.18,175.10001,11505,16321,14384,42210
"GTM","Guatemala","Latin America, Central",1971,46.290001,68.480003,64.68,169.06,11435,16262,14074,41772
"GTM","Guatemala","Latin America, Central",1972,44.919998,66.459999,61.25,163.00999,11354,16192,13757,41304
"GTM","Guatemala","Latin America, Central",1973,43.549999,64.489998,58.07,157.19,11279,16049,13545,40873
"GTM","Guatemala","Latin America, Central",1974,42.189999,62.599998,55.09,151.62,11195,16070,13191,40457
"GTM","Guatemala","Latin America, Central",1975,40.889999,60.709999,52.25,146.19,11112,15979,12845,39936
"GTM","Guatemala","Latin America, Central",1976,39.540001,58.830002,49.59,140.88,11001,15891,12531,39423
"GTM","Guatemala","Latin America, Central",1977,38.290001,57.029999,47.040001,135.81,10898,15792,12219,38910
"GTM","Guatemala","Latin America, Central",1978,37.110001,55.23,44.5,130.77,10794,15763,11911,38469
"GTM","Guatemala","Latin America, Central",1979,35.799999,53.369999,42.080002,125.67,10633,15617,11526,37777
"GUY","Guyana","Caribbean",1970,37.349998,24.82,11.49,72.019997,990,657,303,1950
"GUY","Guyana","Caribbean",1971,36.860001,24.42,11.29,70.989998,960,636,296,1892
"GUY","Guyana","Caribbean",1972,36.470001,24.18,11.16,70.260002,933,615,288,1836
"GUY","Guyana","Caribbean",1973,36.09,24.09,11.08,69.739998,912,596,278,1786
"GUY","Guyana","Caribbean",1974,35.869999,24.030001,11.04,69.419998,890,582,271,1743
"GUY","Guyana","Caribbean",1975,35.82,23.940001,10.98,69.239998,876,569,264,1710
"GUY","Guyana","Caribbean",1976,35.799999,23.83,10.92,69.050003,866,560,259,1684
"GUY","Guyana","Caribbean",1977,35.790001,23.780001,10.96,69.029999,859,553,253,1665
"GUY","Guyana","Caribbean",1978,35.799999,23.82,10.99,69.120003,853,549,250,1652
"GUY","Guyana","Caribbean",1979,35.84,23.85,10.99,69.18,849,546,249,1643
"HND","Honduras","Latin America, Central",1970,43,52.400002,62.119999,149.48,5483,6558,7335,19376
"HND","Honduras","Latin America, Central",1971,41.77,50.099998,58.369999,142.89999,5424,6449,7065,18939
"HND","Honduras","Latin America, Central",1972,40.560001,47.830002,54.75,136.46001,5366,6282,6756,18405
"HND","Honduras","Latin America, Central",1973,39.380001,45.630001,51.400002,130.33,5315,6083,6518,17917
"HND","Honduras","Latin America, Central",1974,38.23,43.5,48.200001,124.41,5274,5927,6259,17459
